INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	STRING	INT
113352	在炎热的夏天，%s会怎么办？	吃很多很多冰淇淩	蹲在空调间不出来	不怕热^_^	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113353	在寒冷的冬天，%s会怎么办？	吃很多热热的食物	蹲在温暖的房间不出来	不怕冷^_^	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113354	%s喜欢的运动类型是？	室内运动	室外运动	电子游戏	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113355	%s喜欢的运动类型是？	静静的偏重技巧的运动	大量消耗体力的运动	技巧和体力适中的运动	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113356	%s最喜欢和什么人一起运动呢？	自己喜欢的人	都非常精通的高手	随便什么人，在乎的只是运动本身	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113357	%s在运动以后，第一件想干的事情是什么呢？	洗洗澡，舒舒服服的睡一觉	继续忙碌的生活	感觉不出运动后生活有什么不一样	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113358	对方不喜欢的运动，此时%s会怎么办？	不喜欢也没办法，人各有爱好	拉对方一起运动	不断的灌输给对方自己喜欢的运动的乐趣所在	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113359	%s不喜欢对方的运动，此时会怎么办？	懒得去搭理这种没劲的运动	经常去看看，发现一下是不是真的很没意思	积极的参与	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113360	如果经历了一场浩劫，%s成功脱离危险安全到达一个地方后，要做的第一件事情是什么？	第一时间的告诉自己的爸爸妈妈	第一时间的告诉自己的恋人	万分庆幸，来不及思考做什么事	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113361	%s多久会和家里的爸爸妈妈联系一次呢？	一个礼拜至少一次	一个月至少一次	有事情就联系，没事就算了	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113362	%s会把第一份工资用做什么呢？	全部现金寄回家里	全部买了东西寄给家里	自己留着	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113363	在小的节日里，%s通常都会干些什么呢？	打个电话回家	邮寄个小的礼物回家	小的节日就不用记的太清楚啦	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113364	如果两个人的父母分别在不同的地方，春节的时候%s会怎么办呢？	轮换着，一年去一方的家里过春节	去男方家里过春节，春节后再去女方家里	两家子凑在一起过春节	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113365	父母生病的时候，%s工作又很忙走不开，会怎么办呢？	请假回家，父母比工作重要	经常打电话询问病情	找人照顾父母	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113366	%s最喜欢吃什么口味的糖果呢？	水果口味	巧克力口味	都很喜欢	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113367	%s最爱看的漫画属于哪种类型？	恐怖型漫画	少女型漫画	侦查型漫画	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113368	与最亲爱的%s去看电影的时候，通常都最爱吃什么东西？	爆米花	薯片	糖果	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113369	与最亲密的%s逛街时，最爱穿什么样的衣服？	对方喜欢的类型的衣服	自己喜欢的衣服	最时尚的衣服	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113370	如果%s很想买一件东西，但是没有了，你会怎么安慰？	错过就是为下一次遇见更好的做好了准备	下次那里遇到了肯定买	肯定还会有更好的	#	#	#	-1	-1	-1	-1	-1	-1	夫妻	7
113371	在天龙八部游戏中，当接到任务后，在右上角小地图上会有提示，请问是什么标记是指向任务要找的人呢？	蓝色小圆点	黄色小三角	绿色小三角	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113372	在天龙八部中与好友组队杀怪，会有什么好处？	增加掉落的物品数量	给予额外经验	减低怪物强度	#	#	#	-1	1	-1	-1	-1	-1	喜从天降	8
113373	还记得第一个给你发布任务的新手指导是谁吗？	萧峰	赵天师	段正淳	#	#	#	-1	1	-1	-1	-1	-1	喜从天降	8
113374	右键点击其他玩家，弹出菜单，点击“加为好友”后会怎么样？	加对方为好友	没有什么效果	可以得到物品	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113375	如果要和好友发信，应该怎么做？	打开背包，右键点击物品馒头	打开好友，点击要发信的好友名	打开技能，点击返回大理技能	#	#	#	-1	1	-1	-1	-1	-1	喜从天降	8
113376	在聊天时，输入“##R文字”文字的颜色会变成什么颜色？	红色	不变	五颜六色	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113377	在聊天时，输入“##数字”代表什么？	插入表情包子符	没有什么效果	插入五颜六色的颜色	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113378	你有发现在这个游戏里，怎样转动游戏画面吗？	按住鼠标右键拖动鼠标	旋转显示器	喝一坛女儿红酒再玩游戏	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113379	游戏的小地图出现在屏幕的什么位置？	屏幕左上角	屏幕右上角	没有出现	#	#	#	-1	1	-1	-1	-1	-1	喜从天降	8
113380	走路很累，不过游戏中可以自动行走，很轻松的，你知道怎样操作吗？	鼠标左键点击地面并按住	按住键盘向上键	双击鼠标左键	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113381	还记得怎样“使用”背包中的道具吧？	打开背包，右键点击物品	打开背包，左键点击物品	打开背包，中键点击物品	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113382	该不会忘记自己是怎么走来的吧，控制角色移动需要点击鼠标哪个按键？	右键	左键	中键	#	#	#	-1	1	-1	-1	-1	-1	喜从天降	8
113383	有一项体贴的功能，就是查看整个城市的地图，你知道怎样查看吗？	按TAB键	按Enter键	按PageUp键	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113384	屏幕左上角头像旁边的红色横条表示什么意思啊？	我的经验数值吧	我的血条啊，长度为零的时候我就去地府了	我的怒气，代表一种我的战斗能力	#	#	#	-1	1	-1	-1	-1	-1	喜从天降	8
113385	仔细看看，现在屏幕上什么地方标明了你的等级？	左上角我的头像旁边有一个数字	右上角地图上面的数字	没有标明吧，我啥也没有看到	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113386	不要现在试验，你能立刻说出右上角小地图里有一个“N”的按钮是做什么的吗？	是帮我召唤坐骑的吧	是帮我做任务的吧	是帮我转取到向北的视角吧	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113387	还没有在这世界说过话吧，你知道怎样说出一个表情符号吗？	按屏幕左上角的头像	按屏幕左下角的A字符号	按屏幕左下角的笑脸符号	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113388	知道打开人物介面的快速键吗？	按Alt+C键	按Esc键	按Enter键	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113389	知道打开背包介面的快速键吗？	按Alt+A键	按Esc键	按Enter键	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113390	知道打开技能介面的快速键吗？	按Alt+S键	按Esc键	按Enter键	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113391	知道打开宠物介面的快速键吗？	按Alt+X键	按Esc键	按Enter键	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113392	知道打开任务介面的快速键吗？	按Alt+Q键	按Esc键	按Enter键	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113393	你知道怎样查看当前可接领的任务吗？	在任务介面中点击可接领任务按钮	按Space键	按Ctrl+Alt+Del键	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113394	九大门派推荐信可以用来干什么？	可以用来及门派接引人学习技能	可以吃	可以卖钱	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113395	在天龙八部游戏中，怎样使用轻功？	按住Ctrl键后左键点选地面	按Space键	按Shift键	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113396	在天龙八部游戏中，多少级可以加入门派？	10级	100级	1000级	#	#	#	1	-1	-1	-1	-1	-1	喜从天降	8
113397	江湖指南可以在大理找谁领取？	葫芦娃	慕容复	赵天师	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113398	天龙八部游戏中任务经验条在哪里？	没有经验条	小地图下方	技能快捷栏上方	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113399	在天龙八部游戏中可以让你随意在各大城市及门派间传送的NPC驿站老板在小地图上有什么标志？	“飞”字	“传”字	“驿”字	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113400	天龙八部游戏中的说明按钮在哪里？	没有说明按钮	聊天频道里	小地图边框上	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113401	天龙八部游戏中的自动寻路按钮在哪里？	游戏画面正中央	聊天频道里	小地图边框上	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113402	天龙八部游戏中俗称为“刷反”的游戏活动是什么？	加入门派	吃饭	20级后每天定时在固定野外组队杀反贼的活动	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113403	天龙八部游戏中俗称为“宵小”的游戏活动是什么？	捕捉珍兽	睡觉	20级后可组队杀宵小的活动	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113404	天龙八部游戏中俗称为“跑跑”的游戏活动是什么？	没有这个活动	喝水	30级后每天可在苏州组队接领的副本任务	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113405	天龙八部游戏中俗称为“漕运”的游戏活动是什么？	加入门派	吃饭	40级后每天可在任一城市接的单人漕运任务	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113406	天龙八部游戏中俗称为“水牢”的游戏活动是什么？	捕捉珍兽	睡觉	20级后每天可在苏州组队接领的副本任务	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113407	天龙八部游戏中俗称为“棋局”的游戏活动是什么？	没有这个活动	喝水	10级后每天可在任一城市组队参加一次的活动	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113408	天龙八部游戏中“拜师”后有什么好处？	能跳的高	没有什么好处	拜师后打怪可获得额外经验加成	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113409	天龙八部游戏中在哪里能了解到拜师和师徒奖励相关资讯？	纽约	北京	大理聂政[140,133]处	#	#	#	-1	-1	1	-1	-1	-1	喜从天降	8
113410	现代奥林匹克的创始人是谁？	顾拜旦	萨马兰奇	达芬奇	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113411	第1届现代奥运会在哪里举行？	雅典	苏州	洛阳	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113412	第1届现代奥运会在哪一年举行?	1896年	2000年	2004年	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113413	在一届奥运会上一名选手获得金牌最多的记录是多少枚？	7枚	100枚	没有	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113414	国际奥会首任主席是谁？	维凯拉斯	汪剑通	玄苦	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113415	国际奥会在哪一年成立？	1894年	1999年	1996年	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113416	奥林匹克五环的颜色自左至右的顺序为？	蓝黄黑绿红	红粉紫蓝绿	赤橙黄绿青	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113417	在哪届奥运会上首次出现铁人三项比赛?	2000年奥运会	1986年奥运会	2012年奥运会	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113418	“奥林匹克日”是哪一天?	每年6月23日	西元前200年6月23日	西元201年6月23日	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113419	下列国家中，哪个国家参加了迄今为止每一届奥运会的比赛？	英国	中国	日本	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113420	奥运会开幕式上，第一个入场的国家是？	希腊	日本	中国	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113421	奥林匹克的格言是？	更快、更高、更强	友谊第一、比赛第二	不知道	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113422	2012年奥运会将在哪个城市举行？	伦敦	洛阳	苏州	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113423	中国奥运史上获得金牌数最多的是哪个项目？	跳水	羽毛球	足球	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113424	到目前为止，举办过奥运会最多的国家是哪个国家？	美国	中国	日本	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113425	1996年奥运会开幕式上是谁点燃了主火炬？	拳王阿里	段誉	乔峰	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113426	国际奥会总部设在什么地方？	瑞士洛桑	洛阳	长安	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113427	在哪届奥运会上首次出现吉祥物？	1972年奥运会	1896年奥运会	2004年奥运会	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113428	亚洲首次举办奥运会的国家是？	日本	美国	希腊	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113429	在奥运历史上，曾经因为两次世界大战而使得奥运会暂时停办，到目前为止，奥运会实际举办了多少届？	25届	100届	200届	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113430	奥林匹克运动会的发祥地在何处？	希腊雅典	中国	美国	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113431	第27届奥运会中，我国在奖牌大国中位居第几位？	第三位	第一位	第十位	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113432	第28届奥运会中，我国在奖牌大国中位居第几位？	第二位	第一位	第十位	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113433	中国体育健儿首次获得金牌的集体项目是？	女排	合唱	男足	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113434	国际奥会主席任期为几年？	8年	100年	50年	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113435	五星红旗第一次在奥运村上空高高飘扬是哪一年？	1952年	1994年	2000年	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113436	中国体育健儿首次获得金牌的集体项目是？	女排	合唱	男足	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113437	古代奥林匹克运动会比赛的精神口号是什么？	要么取得桂冠，要么死	不知道	更快，更高，更强	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113438	马拉松赛跑是为了纪念什么而设计的？	为报信奔跑猝死的信使裴里匹底斯	马拉松战役	在马拉松狩猎的人们	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113439	夏季奥运会每几年举办一届？	4年	6年	2年	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113440	中国在第28届奥运会上共获得多少枚金牌，一举登上金牌榜第二位？	32枚	1枚	100枚	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113441	花式游泳比赛场地要求游泳池深度为多少米？	3米	0.5米	10米	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113442	解放后，中国参加了几届奥运会？	6届	25届	100届	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113443	奥林匹克会旗是？	白色五环旗	五星红旗	白旗	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113444	奥林匹克会旗上5个环象征什么？	五大洲	五个国家	五个民族	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113445	奥林匹克运动会是由什么申请主办的？	城市	国家	个人	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113446	奥林匹克运动会会歌名叫什么？	《奥林匹克颂歌》	《国际歌》	《欢乐颂》	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113447	历届夏季奥运会上获得金牌最多的国家是哪个国家？	美国	中国	希腊	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113448	国际奥会使用的正式语言有两种，其中不包括？	中文	法文	英文	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113449	奥林匹克运动会得名于什么？	奥林匹亚山下的小镇	雅典的一位英雄	希腊神话中的一位神	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113450	古代奥运会创始人是谁？	伊菲图斯	达芬奇	萨马兰奇	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113451	汉城举办了规模最大的奥运会是，是历史上的哪一届？	第24届奥运会	第1届奥运会	第100届奥运会	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113452	美国圣路易城举办了历史上规模最小的奥运会，那是哪一届？	第3届	第28届	第24届	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113453	亚洲第一个提出申办夏季奥运会的城市是哪个？	东京	洛阳	长安	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113454	亚洲一共举办过几次夏季奥运会？	2次	10次	20次	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113455	《掷铁饼者》是谁雕塑的？	米伦	雅典娜	阿波罗	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113456	国际奥会第一任主席是谁？	维凯拉斯	罗纳尔多	贝克汉姆	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113457	顾拜旦是国际奥会第几任主席？	第二任	第二十任	第十五任	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113458	历史上有一届奥运会在柏林举行，而它却因为第一次世界大战而停办了，请问那是哪一届奥运会？	第6届	第28届	第27届	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113459	奥运会会旗第一次升起在奥运会场是在第几届？	第7届	第100届	第28届	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113460	2000年奥运会在哪里举行的？	澳大利亚悉尼	希腊雅典	韩国汉城	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113461	巴赛隆纳奥运会首次实行了全面禁烟，请问这是第几届奥运会？	第25届	第1届	第100届	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113462	2000年悉尼奥运会上中国获得了哪个项目历史上的第一块金牌？	男子团体体操	男子足球	男子篮球	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113463	自1894年起一共有多少人被受任为国际奥会主席？	8人	100人	200人	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113464	古代奥运会争夺最为激烈和残酷的比赛项目是？	角斗	跳舞	唱歌	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113465	国际奥会在哪一年恢复了中国奥会的合法席位？	1979年	1749年	2000年	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113466	在27届奥运会首次开始的项目中，中国选手全获金牌是哪个项目？	女子举重	刷跑	棋局	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113467	中国首次进入奥运会金牌榜前三名是在哪一届？	2000年第27届悉尼奥运会	1896年第1届雅典奥运会	2004年第28届雅典奥运会	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113468	举办奥运会最多的国家是美国，共举办了多少次？	7次	15次	20次	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113469	世界最出色的撑竿跳运动员叫布勃卡，知道他连续多少次刷新世界记录吗？	13次	0次	100次	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113470	夏季奥运会共设多少个运动大项？	28个	64个	100个	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113471	下列不表示第一名的意思的是？	榜眼	鳌头	折桂	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113472	下列不表示第一名的意思的是？	探花	夺冠	摘金	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113473	下列不表示第一名的意思的是？	亚军	状元	独孤求败	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113474	下列不表示第一名的意思的是？	名落孙山	问鼎	领衔	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113475	现代奥林匹克之父顾拜旦是哪国人？	法国	大辽	西夏	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113476	奥运圣火是由谁采集的？	首席女祭司	美国总统	希腊总统	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113477	首届现代奥运会冠军获得的是什么？	银牌和橄榄花环	铜牌	金牌	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
113478	奥运火炬的起源是为了纪念希腊神话中的哪位？	为人类盗火种的普罗米修士	赐予大地光明的阿波罗	代表爱与和平的雅典娜	#	#	#	1	-1	-1	-1	-1	-1	新圣火传递	9
