INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
33641	108	0	10025	499	599	66	78	10602	10036	629	669	689	1673	2023	2045	2067	15016	-1	-1	-1	-1	-1
33642	108	0	10025	499	599	66	78	10602	10036	629	669	689	1673	2023	2045	2067	15017	-1	-1	-1	-1	-1
33643	108	0	10025	499	599	66	78	10602	10036	629	669	689	1673	2023	2045	2067	15018	-1	-1	-1	-1	-1
33644	108	0	10025	499	599	66	78	10602	10036	629	669	689	1673	2023	2045	2067	15019	-1	-1	-1	-1	-1
33645	108	0	10025	499	599	66	78	10602	10036	629	669	689	1673	2023	2045	2067	15020	-1	-1	-1	-1	-1
33646	108	0	10025	499	599	66	78	10602	10036	629	669	689	1673	2023	2045	2067	15021	-1	-1	-1	-1	-1
33647	108	0	10025	499	599	66	78	10602	10036	629	669	689	1673	2023	2045	2067	15022	-1	-1	-1	-1	-1
33648	108	0	10025	499	599	66	78	10602	10036	629	669	689	1673	2023	2045	2067	15023	-1	-1	-1	-1	-1
33649	108	0	10025	499	599	66	78	10602	10036	629	669	689	1673	2023	2045	2067	15024	-1	-1	-1	-1	-1
33650	436	1	699	1582	1310	1592	1451	599	11279	2034	2056	2078	15033	11322	15077	-1	-1	-1	-1	-1	-1	-1
33651	436	1	699	1582	1310	1592	1451	599	11279	2034	2056	2078	15034	11322	15077	-1	-1	-1	-1	-1	-1	-1
33652	436	1	699	1582	1310	1592	1451	599	11279	2034	2056	2078	15035	11322	15077	-1	-1	-1	-1	-1	-1	-1
33653	436	1	699	1582	1310	1592	1451	599	11279	2034	2056	2078	15036	11322	15077	-1	-1	-1	-1	-1	-1	-1
33654	436	1	699	1582	1310	1592	1451	599	11279	2034	2056	2078	15037	11322	15077	-1	-1	-1	-1	-1	-1	-1
33655	436	1	699	1582	1310	1592	1451	599	11279	2034	2056	2078	15038	11322	15077	-1	-1	-1	-1	-1	-1	-1
33656	436	1	699	1582	1310	1592	1451	599	11279	2034	2056	2078	15039	11322	15077	-1	-1	-1	-1	-1	-1	-1
33657	436	1	699	1582	1310	1592	1451	599	11279	2034	2056	2078	15040	11322	15077	-1	-1	-1	-1	-1	-1	-1
33658	436	1	699	1582	1310	1592	1451	599	11279	2034	2056	2078	15041	11322	15077	-1	-1	-1	-1	-1	-1	-1
33659	436	1	699	1582	1310	1592	1451	599	11279	2034	2056	2078	15042	11322	15077	-1	-1	-1	-1	-1	-1	-1
33660	108	0	10025	499	599	66	78	10602	10036	629	669	689	873	1332	1333	2023	2045	2067	15015	-1	-1	-1
33661	108	0	10025	499	599	66	78	10602	10036	629	669	689	873	1332	1333	2023	2045	2067	15016	-1	-1	-1
33662	108	0	10025	499	599	66	78	10602	10036	629	669	689	873	1332	1333	2023	2045	2067	15017	-1	-1	-1
33663	108	0	10025	499	599	66	78	10602	10036	629	669	689	873	1332	1333	2023	2045	2067	15018	-1	-1	-1
33664	108	0	10025	499	599	66	78	10602	10036	629	669	689	873	1332	1333	2023	2045	2067	15019	-1	-1	-1
33665	108	0	10025	499	599	66	78	10602	10036	629	669	689	873	1332	1333	2023	2045	2067	15020	-1	-1	-1
33666	108	0	10025	499	599	66	78	10602	10036	629	669	689	873	1332	1333	2023	2045	2067	15021	-1	-1	-1
33667	108	0	10025	499	599	66	78	10602	10036	629	669	689	873	1332	1333	2023	2045	2067	15022	-1	-1	-1
33668	108	0	10025	499	599	66	78	10602	10036	629	669	689	873	1332	1333	2023	2045	2067	15023	-1	-1	-1
33669	108	0	10025	499	599	66	78	10602	10036	629	669	689	873	1332	1333	2023	2045	2067	15024	-1	-1	-1
33670	436	1	883	699	707	1451	599	1547	1548	2034	2056	2078	15033	11322	15078	-1	-1	-1	-1	-1	-1	-1
33671	436	1	883	699	707	1451	599	1547	1548	2034	2056	2078	15034	11322	15078	-1	-1	-1	-1	-1	-1	-1
33672	436	1	883	699	707	1451	599	1547	1548	2034	2056	2078	15035	11322	15078	-1	-1	-1	-1	-1	-1	-1
33673	436	1	883	699	707	1451	599	1547	1548	2034	2056	2078	15036	11322	15078	-1	-1	-1	-1	-1	-1	-1
33674	436	1	883	699	707	1451	599	1547	1548	2034	2056	2078	15037	11322	15078	-1	-1	-1	-1	-1	-1	-1
33675	436	1	883	699	707	1451	599	1547	1548	2034	2056	2078	15038	11322	15078	-1	-1	-1	-1	-1	-1	-1
33676	436	1	883	699	707	1451	599	1547	1548	2034	2056	2078	15039	11322	15078	-1	-1	-1	-1	-1	-1	-1
33677	436	1	883	699	707	1451	599	1547	1548	2034	2056	2078	15040	11322	15078	-1	-1	-1	-1	-1	-1	-1
33678	436	1	883	699	707	1451	599	1547	1548	2034	2056	2078	15041	11322	15078	-1	-1	-1	-1	-1	-1	-1
33679	436	1	883	699	707	1451	599	1547	1548	2034	2056	2078	15042	11322	15078	-1	-1	-1	-1	-1	-1	-1
33680	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33681	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33682	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33683	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33684	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33685	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33686	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33687	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33688	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33689	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33690	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33691	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33692	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33693	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33694	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33695	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33696	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33697	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33698	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33699	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33700	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33701	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33702	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33703	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33704	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33705	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33706	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33707	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33708	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33709	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33710	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33711	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33712	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33713	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33714	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33715	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33716	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33717	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33718	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33719	63	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33720	21	1	9121	1816	11308	15072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33721	21	1	9121	1816	11308	15072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33722	21	1	9121	1816	11308	15072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33723	21	1	9121	1816	11308	15072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33724	21	1	9121	1816	11308	15072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33725	21	1	9121	1816	11308	15072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33726	21	1	9121	1816	11308	15072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33727	21	1	9121	1816	11308	15072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33728	21	1	9121	1816	11308	15072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33729	21	1	9121	1816	11308	15072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33780	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33781	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33782	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33783	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33784	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33785	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33786	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33787	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33788	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33789	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33790	2	0	1613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33791	2	0	1613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33792	2	0	1613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33793	2	0	1613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33794	2	0	1613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33795	2	0	1613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33796	2	0	1613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33797	2	0	1613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33798	2	0	1613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33799	2	0	1613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33800	108	0	10025	499	599	66	78	10602	10036	629	669	689	1662	1620	-1	-1	-1	-1	-1	-1	-1	-1
33801	108	0	10025	499	599	66	78	10602	10036	629	669	689	1662	1620	-1	-1	-1	-1	-1	-1	-1	-1
33802	108	0	10025	499	599	66	78	10602	10036	629	669	689	1662	1620	-1	-1	-1	-1	-1	-1	-1	-1
33803	108	0	10025	499	599	66	78	10602	10036	629	669	689	1662	1620	-1	-1	-1	-1	-1	-1	-1	-1
33804	108	0	10025	499	599	66	78	10602	10036	629	669	689	1662	1620	-1	-1	-1	-1	-1	-1	-1	-1
33805	108	0	10025	499	599	66	78	10602	10036	629	669	689	1662	1620	-1	-1	-1	-1	-1	-1	-1	-1
33806	108	0	10025	499	599	66	78	10602	10036	629	669	689	1662	1620	-1	-1	-1	-1	-1	-1	-1	-1
33807	108	0	10025	499	599	66	78	10602	10036	629	669	689	1662	1620	-1	-1	-1	-1	-1	-1	-1	-1
33808	108	0	10025	499	599	66	78	10602	10036	629	669	689	1662	1620	-1	-1	-1	-1	-1	-1	-1	-1
33809	108	0	10025	499	599	66	78	10602	10036	629	669	689	1662	1620	-1	-1	-1	-1	-1	-1	-1	-1
33810	436	1	699	1871	1451	599	1648	1746	11322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33811	436	1	699	1871	1451	599	1648	1746	11322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33812	436	1	699	1871	1451	599	1648	1746	11322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33813	436	1	699	1871	1451	599	1648	1746	11322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33814	436	1	699	1871	1451	599	1648	1746	11322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33815	436	1	699	1871	1451	599	1648	1746	11322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33816	436	1	699	1871	1451	599	1648	1746	11322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33817	436	1	699	1871	1451	599	1648	1746	11322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33818	436	1	699	1871	1451	599	1648	1746	11322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33819	436	1	699	1871	1451	599	1648	1746	11322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33850	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33851	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33852	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33853	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33854	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33855	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33856	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33857	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33858	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33859	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33860	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33861	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33862	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33863	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33864	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33865	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33866	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33867	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33868	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
33869	108	0	10025	499	599	66	78	10602	10036	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
34000	108	0	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34001	108	0	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34002	108	0	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34003	108	0	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34004	108	0	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34005	108	0	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34006	108	0	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34007	108	0	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34008	108	0	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34009	108	0	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34010	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34011	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34012	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34013	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34014	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34015	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34016	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34017	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34018	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34019	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34020	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34021	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34022	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34023	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34024	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34025	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34026	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34027	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34028	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34029	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34030	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34031	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34032	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34033	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34034	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34035	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34036	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34037	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34038	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34039	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34040	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34041	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34042	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34043	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34044	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34045	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34046	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34047	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34048	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34049	436	1	689	33	499	599	66	78	10602	10036	629	669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34060	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34061	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34062	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34063	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34064	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34065	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34066	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34067	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34068	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34069	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34070	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34071	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34072	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34073	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34074	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34075	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34076	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34077	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34078	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34079	108	0	689	669	629	10036	10025	10602	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34080	108	1	689	669	629	10036	10025	1451	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34081	108	1	689	669	629	10036	10025	1451	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34082	108	1	689	669	629	10036	10025	1451	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34083	108	1	689	669	629	10036	10025	1451	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34084	108	1	689	669	629	10036	10025	1451	499	599	23	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
