INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10442916	1	4	42	916	3	426	1	-1	-1	谋士之灵动天腕	86	谋士之灵动天腕	2590	10360	220	3	3	-1	-1	Cuff4_4	护腕	1832	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	135	-1	135	-1	-1	-1	2001	0
10442917	1	4	42	917	3	426	1	-1	-1	谋士之灵动天腕	87	谋士之灵动天腕	2660	10640	221	3	3	-1	-1	Cuff4_4	护腕	1832	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	137	-1	137	-1	-1	-1	2001	0
10442918	1	4	42	918	3	426	1	-1	-1	谋士之灵动天腕	88	谋士之灵动天腕	2730	10920	222	3	3	-1	-1	Cuff4_4	护腕	1832	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	-1	139	-1	-1	-1	2001	0
10442919	1	4	42	919	3	426	1	-1	-1	谋士之灵动天腕	89	谋士之灵动天腕	2800	11200	224	3	3	-1	-1	Cuff4_4	护腕	1832	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	140	-1	140	-1	-1	-1	2001	0
10442920	1	4	42	920	3	426	1	-1	-1	谋士之灵动天腕	90	谋士之灵动天腕	3080	12320	225	3	3	-1	-1	Cuff4_4	护腕	1832	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	142	-1	142	-1	-1	-1	2001	0
10442921	1	4	42	921	3	428	1	-1	-1	壮士之灵动天腕	81	壮士之灵动天腕	2240	8960	214	3	3	-1	-1	Cuff4_3	护腕	1833	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	127	-1	-1	-1	2001	0
10442922	1	4	42	922	3	428	1	-1	-1	壮士之灵动天腕	82	壮士之灵动天腕	2310	9240	215	3	3	-1	-1	Cuff4_3	护腕	1833	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	-1	129	-1	-1	-1	2001	0
10442923	1	4	42	923	3	428	1	-1	-1	壮士之灵动天腕	83	壮士之灵动天腕	2380	9520	216	3	3	-1	-1	Cuff4_3	护腕	1833	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	131	-1	131	-1	-1	-1	2001	0
10442924	1	4	42	924	3	428	1	-1	-1	壮士之灵动天腕	84	壮士之灵动天腕	2450	9800	217	3	3	-1	-1	Cuff4_3	护腕	1833	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	132	-1	132	-1	-1	-1	2001	0
10442925	1	4	42	925	3	428	1	-1	-1	壮士之灵动天腕	85	壮士之灵动天腕	2520	10080	219	3	3	-1	-1	Cuff4_3	护腕	1833	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	134	-1	134	-1	-1	-1	2001	0
10442926	1	4	42	926	3	428	1	-1	-1	壮士之灵动天腕	86	壮士之灵动天腕	2590	10360	220	3	3	-1	-1	Cuff4_3	护腕	1833	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	135	-1	135	-1	-1	-1	2001	0
10442927	1	4	42	927	3	428	1	-1	-1	壮士之灵动天腕	87	壮士之灵动天腕	2660	10640	221	3	3	-1	-1	Cuff4_3	护腕	1833	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	137	-1	137	-1	-1	-1	2001	0
10442928	1	4	42	928	3	428	1	-1	-1	壮士之灵动天腕	88	壮士之灵动天腕	2730	10920	222	3	3	-1	-1	Cuff4_3	护腕	1833	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	-1	139	-1	-1	-1	2001	0
10442929	1	4	42	929	3	428	1	-1	-1	壮士之灵动天腕	89	壮士之灵动天腕	2800	11200	224	3	3	-1	-1	Cuff4_3	护腕	1833	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	140	-1	140	-1	-1	-1	2001	0
10442930	1	4	42	930	3	428	1	-1	-1	壮士之灵动天腕	90	壮士之灵动天腕	3080	12320	225	3	3	-1	-1	Cuff4_3	护腕	1833	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	142	-1	142	-1	-1	-1	2001	0
10442931	1	4	42	931	3	430	1	-1	-1	典韦之灵动天腕	81	典韦之灵动天腕	2240	8960	214	3	3	-1	-1	Cuff4_4	护腕	1834	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	127	-1	-1	-1	2001	0
10442932	1	4	42	932	3	430	1	-1	-1	典韦之灵动天腕	82	典韦之灵动天腕	2310	9240	215	3	3	-1	-1	Cuff4_4	护腕	1834	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	-1	129	-1	-1	-1	2001	0
10442933	1	4	42	933	3	430	1	-1	-1	典韦之灵动天腕	83	典韦之灵动天腕	2380	9520	216	3	3	-1	-1	Cuff4_4	护腕	1834	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	131	-1	131	-1	-1	-1	2001	0
10442934	1	4	42	934	3	430	1	-1	-1	典韦之灵动天腕	84	典韦之灵动天腕	2450	9800	217	3	3	-1	-1	Cuff4_4	护腕	1834	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	-1	21	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	132	-1	132	-1	-1	-1	2001	0
10442935	1	4	42	935	3	430	1	-1	-1	典韦之灵动天腕	85	典韦之灵动天腕	2520	10080	219	3	3	-1	-1	Cuff4_4	护腕	1834	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	134	-1	134	-1	-1	-1	2001	0
10442936	1	4	42	936	3	430	1	-1	-1	典韦之灵动天腕	86	典韦之灵动天腕	2590	10360	220	3	3	-1	-1	Cuff4_4	护腕	1834	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	135	-1	135	-1	-1	-1	2001	0
10442937	1	4	42	937	3	430	1	-1	-1	典韦之灵动天腕	87	典韦之灵动天腕	2660	10640	221	3	3	-1	-1	Cuff4_4	护腕	1834	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	137	-1	137	-1	-1	-1	2001	0
10442938	1	4	42	938	3	430	1	-1	-1	典韦之灵动天腕	88	典韦之灵动天腕	2730	10920	222	3	3	-1	-1	Cuff4_4	护腕	1834	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	-1	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	-1	139	-1	-1	-1	2001	0
10442939	1	4	42	939	3	430	1	-1	-1	典韦之灵动天腕	89	典韦之灵动天腕	2800	11200	224	3	3	-1	-1	Cuff4_4	护腕	1834	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	140	-1	140	-1	-1	-1	2001	0
10442940	1	4	42	940	3	430	1	-1	-1	典韦之灵动天腕	90	典韦之灵动天腕	3080	12320	225	3	3	-1	-1	Cuff4_4	护腕	1834	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	21	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	142	-1	142	-1	-1	-1	2001	0
10442941	1	4	42	941	3	381	1	-1	-1	马超之灵动天腕	81	马超之灵动天腕	2240	8960	214	3	3	-1	-1	Cuff4_3	护腕	1835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	127	-1	-1	-1	2001	0
10442942	1	4	42	942	3	381	1	-1	-1	马超之灵动天腕	82	马超之灵动天腕	2310	9240	215	3	3	-1	-1	Cuff4_3	护腕	1835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	-1	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	-1	129	-1	-1	-1	2001	0
10442943	1	4	42	943	3	381	1	-1	-1	马超之灵动天腕	83	马超之灵动天腕	2380	9520	216	3	3	-1	-1	Cuff4_3	护腕	1835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	131	-1	131	-1	-1	-1	2001	0
10442944	1	4	42	944	3	381	1	-1	-1	马超之灵动天腕	84	马超之灵动天腕	2450	9800	217	3	3	-1	-1	Cuff4_3	护腕	1835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	132	-1	132	-1	-1	-1	2001	0
10442945	1	4	42	945	3	381	1	-1	-1	马超之灵动天腕	85	马超之灵动天腕	2520	10080	219	3	3	-1	-1	Cuff4_3	护腕	1835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	134	-1	134	-1	-1	-1	2001	0
10442946	1	4	42	946	3	381	1	-1	-1	马超之灵动天腕	86	马超之灵动天腕	2590	10360	220	3	3	-1	-1	Cuff4_3	护腕	1835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	135	-1	135	-1	-1	-1	2001	0
10442947	1	4	42	947	3	381	1	-1	-1	马超之灵动天腕	87	马超之灵动天腕	2660	10640	221	3	3	-1	-1	Cuff4_3	护腕	1835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	137	-1	137	-1	-1	-1	2001	0
10442948	1	4	42	948	3	381	1	-1	-1	马超之灵动天腕	88	马超之灵动天腕	2730	10920	222	3	3	-1	-1	Cuff4_3	护腕	1835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	-1	139	-1	-1	-1	2001	0
10442949	1	4	42	949	3	381	1	-1	-1	马超之灵动天腕	89	马超之灵动天腕	2800	11200	224	3	3	-1	-1	Cuff4_3	护腕	1835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	140	-1	140	-1	-1	-1	2001	0
10442950	1	4	42	950	3	381	1	-1	-1	马超之灵动天腕	90	马超之灵动天腕	3080	12320	225	3	3	-1	-1	Cuff4_3	护腕	1835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	142	-1	142	-1	-1	-1	2001	0
10442951	1	4	42	951	3	426	1	-1	-1	张辽之灵动天腕	81	张辽之灵动天腕	2240	8960	214	3	3	-1	-1	Cuff4_4	护腕	1836	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	127	-1	-1	-1	2001	0
10442952	1	4	42	952	3	426	1	-1	-1	张辽之灵动天腕	82	张辽之灵动天腕	2310	9240	215	3	3	-1	-1	Cuff4_4	护腕	1836	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	-1	129	-1	-1	-1	2001	0
10442953	1	4	42	953	3	426	1	-1	-1	张辽之灵动天腕	83	张辽之灵动天腕	2380	9520	216	3	3	-1	-1	Cuff4_4	护腕	1836	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	131	-1	131	-1	-1	-1	2001	0
10442954	1	4	42	954	3	426	1	-1	-1	张辽之灵动天腕	84	张辽之灵动天腕	2450	9800	217	3	3	-1	-1	Cuff4_4	护腕	1836	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	132	-1	132	-1	-1	-1	2001	0
10442955	1	4	42	955	3	426	1	-1	-1	张辽之灵动天腕	85	张辽之灵动天腕	2520	10080	219	3	3	-1	-1	Cuff4_4	护腕	1836	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	134	-1	134	-1	-1	-1	2001	0
10442956	1	4	42	956	3	426	1	-1	-1	张辽之灵动天腕	86	张辽之灵动天腕	2590	10360	220	3	3	-1	-1	Cuff4_4	护腕	1836	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	135	-1	135	-1	-1	-1	2001	0
10442957	1	4	42	957	3	426	1	-1	-1	张辽之灵动天腕	87	张辽之灵动天腕	2660	10640	221	3	3	-1	-1	Cuff4_4	护腕	1836	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	137	-1	137	-1	-1	-1	2001	0
10442958	1	4	42	958	3	426	1	-1	-1	张辽之灵动天腕	88	张辽之灵动天腕	2730	10920	222	3	3	-1	-1	Cuff4_4	护腕	1836	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	-1	139	-1	-1	-1	2001	0
10442959	1	4	42	959	3	426	1	-1	-1	张辽之灵动天腕	89	张辽之灵动天腕	2800	11200	224	3	3	-1	-1	Cuff4_4	护腕	1836	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	140	-1	140	-1	-1	-1	2001	0
10442960	1	4	42	960	3	426	1	-1	-1	张辽之灵动天腕	90	张辽之灵动天腕	3080	12320	225	3	3	-1	-1	Cuff4_4	护腕	1836	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	21	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	142	-1	142	-1	-1	-1	2001	0
10442961	1	4	42	961	3	428	1	-1	-1	贾诩之灵动天腕	81	贾诩之灵动天腕	2240	8960	214	3	3	-1	-1	Cuff4_3	护腕	1837	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	127	-1	-1	-1	2001	0
10442962	1	4	42	962	3	428	1	-1	-1	贾诩之灵动天腕	82	贾诩之灵动天腕	2310	9240	215	3	3	-1	-1	Cuff4_3	护腕	1837	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	-1	129	-1	-1	-1	2001	0
10442963	1	4	42	963	3	428	1	-1	-1	贾诩之灵动天腕	83	贾诩之灵动天腕	2380	9520	216	3	3	-1	-1	Cuff4_3	护腕	1837	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	131	-1	131	-1	-1	-1	2001	0
