INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
30504054	3	5	4	54	taiwanzhuanyong_12	宝石福袋	强大的能量如同实质般从袋子中涌出，闪烁出的光芒如同太阳般耀眼，那是最强大的气息，#Y6级宝石#W、#Y7级宝石#W、#Y坐骑：碧水金睛兽#W、#Y高级打孔材料#W都在其中#r#c00FF00（右键点击使用）	1	4	1	5	1	889033	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504055	3	5	4	55	taiwanzhuanyong_14	经验滋补丹（2级）	稀世灵药，服用之后可以增加#G21665#W点经验。#r#c00FF00（右键点击即可使用）	20	4	1	12	1	889035	74	1	-1	-1	-1	4	稀有药品	2	0	2005	-1	0
30504056	3	5	4	56	taiwanzhuanyong_15	经验滋补丹（3级）	稀世灵药，服用之后可以增加#G105080#W点经验。#r#c00FF00（右键点击即可使用）	30	4	1	12	1	889035	74	1	-1	-1	-1	4	稀有药品	3	0	2005	-1	0
30504057	3	5	4	57	taiwanzhuanyong_16	经验滋补丹（4级）	稀世灵药，服用之后可以增加#G348381#W点经验。#r#c00FF00（右键点击即可使用）	40	4	1	12	1	889035	74	1	-1	-1	-1	4	稀有药品	4	0	2005	-1	0
30504058	3	5	4	58	taiwanzhuanyong2_1	经验滋补丹（5级）	稀世灵药，服用之后可以增加#G700000#W点经验。#r#c00FF00（右键点击即可使用）	50	4	1	12	1	889035	74	1	-1	-1	-1	4	稀有药品	5	0	2005	-1	0
30504059	3	5	4	59	taiwanzhuanyong2_2	1级大礼包	使用后可获得：#Y10级大礼包#W、#Y时装：天天向上#W、#Y坐骑：鸵鸟#W、#Y骑术：鸵鸟#W。在#G10级大礼包#W中有：#Y20级大礼包#W、#Y马鞍#W、#Y福字#W、#Y宠物蛋：呆呆牛#W、#Y 一束玫瑰#W、#Y经验滋补丹（1级）#W。#r#cff9900提示：可在大理龚彩云（170，122）处加入“校服天使养成计画”。#r#c00FF00（右键点击即可使用。）	1	4	1	12	1	889034	78	1	-1	-1	-1	4	特殊物品	1	0	2005	-1	0
30504060	3	5	4	60	taiwanzhuanyong2_3	10级大礼包	使用后可获得：#Y20级大礼包#W、#Y马鞍#W、#Y福字#W、#Y宠物蛋：呆呆牛#W、#Y 一束玫瑰#W、#Y经验滋补丹（1级）#W。在#G 20级大礼包#W中有：#Y30级大礼包#W、#Y金丹葫芦#W、#Y天灵丹#W、#Y宠物滋补丹#W、#Y经验滋补丹（2级）#W。 #r#cff9900提示：可在大理龚彩云（170，122）处加入“校服天使养成计画”。#r#c00FF00（10级后右键点击即可使用。）	10	4	1	12	1	889034	78	1	-1	-1	-1	4	特殊物品	10	0	2005	-1	0
30504061	3	5	4	61	taiwanzhuanyong2_4	20级大礼包	使用后可获得：#Y30级大礼包#W、#Y金丹葫芦#W、#Y天灵丹#W、#Y宠物滋补丹#W、#Y经验滋补丹（2级）#W。在#G30级大礼包#W中有：#Y40级大礼包#W、#Y天灵丹#W、2个#Y低级根骨丹#W、#Y干坤壶#W、#Y经验滋补丹（3级）#W。#r#cff9900提示：可在大理龚彩云（170，122）处加入“校服天使养成计画”。#r#c00FF00（达到20级后右键点击即可使用。）	20	4	1	12	1	889034	78	1	-1	-1	-1	4	特殊物品	20	0	2005	-1	0
30504062	3	5	4	62	taiwanzhuanyong2_5	30级大礼包	使用后可获得：#Y40级大礼包#W、#Y天灵丹#W、2个#Y低级根骨丹#W、#Y干坤壶#W、#Y经验滋补丹（3级）#W。在#G40级大礼包#W中有：#Y50级大礼包#W、#Y润魂丹（1级）#W、#Y染发剂#W、3个#Y紫竹箭#W、#Y经验滋补丹（4级）#W。#r#cff9900提示：可在大理龚彩云（170，122）处加入“校服天使养成计画”。#r#c00FF00（达到30级后右键点击即可使用。）	30	4	1	12	1	889034	78	1	-1	-1	-1	4	特殊物品	30	0	2005	-1	0
30504063	3	5	4	63	taiwanzhuanyong2_6	40级大礼包	使用后可获得：#Y50级大礼包#W、#Y润魂丹（1级）#W、#Y染发剂#W、3个#Y紫竹箭#W、#Y经验滋补丹（4级）#W。在#G50级大礼包#W中有：#Y兽栏1级#W、#Y仙丹葫芦#W、#Y虎眼石精华（4级）#W、#Y猫眼石精华（4级）#W、#Y经验滋补丹（5级）#W。#r#cff9900提示：可在大理龚彩云（170，122）处加入“校服天使养成计画”。#r#c00FF00（达到40级后右键点击即可使用。）	40	4	1	12	1	889034	78	1	-1	-1	-1	4	特殊物品	40	0	2005	-1	0
30504064	3	5	4	64	taiwanzhuanyong2_7	50级大礼包	使用后可获得：#Y兽栏1级#W、#Y仙丹葫芦#W、#Y虎眼石精华（4级）#W、#Y猫眼石精华（4级）#W、#Y经验滋补丹（5级）#W。#r#cff9900提示：可在大理龚彩云（170，122）处加入“校服天使养成计画”。#r#c00FF00（达到50级后右键点击即可使用。）	50	4	1	12	1	889034	78	1	-1	-1	-1	4	特殊物品	50	0	2005	-1	0
30504065	3	5	4	65	taiwanzhuanyong2_8	校服天使大礼包	使用后可获得：#Y润魂丹（1级）#W、#Y虎眼石精华（4级）#W、#Y猫眼石精华（4级）#W、#Y时装：天天向上#W、#Y兽栏1级#W、#Y大还丹#W。#r#cff9900提示：可在大理龚彩云（170，122）处加入“校服天使养成计画”。#r#c00FF00（右键点击即可使用。）	50	4	1	12	1	889034	78	1	-1	-1	-1	4	特殊物品	50	0	2005	-1	0
30504066	3	5	4	66	Flower_4	一束玫瑰	玫瑰：蔷薇科，落叶灌木茎多刺，花有紫红色、粉红色、黄色、白色，4~5月开花，在我国华北、西北、西南均有分布，典雅艳丽，香馥迷人。#r#G拜师后对师傅使用，可增加双方友好度，助师傅获得奖励。#r#cFFCC00友好度+100#r#c00FF00（右键使用后左键选取目标，或选择目标后右键使用）	10	4	1	12	1	889036	82	1	10	12	-1	6	花卉	1	0	2005	-1	0
30504067	3	5	4	67	taiwanzhuanyong_13	经验滋补丹（1级）	稀世灵药，服用之后可以增加#G5355#W经验。#r#c00FF00（右键点击即可使用）	10	4	1	12	1	889035	74	1	-1	-1	-1	4	稀有药品	1	0	2005	-1	0
30504068	3	5	4	68	Choujiang_10	福	使用之后可以获得幸运之神的祝福。#r#c00FF00（有效期7天）#r#G（右键点击即可使用）	10	4	1	3	1	889037	78	1	-1	-1	-1	4	特殊物品	1	0	2005	-1	0
30504069	3	5	4	69	taiwanzhuanyong2_11	乐透转蛋	散发着夺目光彩的转蛋，好像有一缕思维在尝试与你沟通。#Y高达6级的宝石#W、#Y5级宝石#W、#Y4级宝石#W、#Y宠物蛋：呆呆牛#W、#Y坐骑：天马#W、都有可能出现，令人心动的乐透转蛋。#r#c00FF00（右键点击使用）	1	4	1	5	1	889039	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504070	3	5	4	70	taiwanzhuanyong2_14	烟花:天龙庆生	天龙八部，生日快乐。#r#c00FF00（右键点击即可使用）	1	4	1	10	20	331071	77	1	-1	-1	-1	0	烟花	11	0	2005	-1	0
30504071	3	5	4	71	taiwanzhuanyong2_15	烟花:龙之庆典	龙之庆典。#r#c00FF00（右键点击即可使用）	1	4	1	5	20	331070	77	1	-1	-1	-1	0	烟花	11	0	2005	-1	0
30504072	3	5	4	72	taiwanzhuanyong4_12	周年彩蛋	幸福摩天轮活动的奖励，被施加了祝福，好事总能成双的出现。#Y各种宝石#W、#Y时装：月兔苍狼#W、#Y宝石合成符#W、#Y天罡强化精华#W、#Y地灵丹#W、#Y斩妖剑#W都有可能出现。#r#c00FF00（道具栏至少2个空格，材料栏至少2个空格，右键点击使用）	1	4	1	3	1	889041	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504073	3	5	4	73	taiwanzhuanyong3_1	旋木金蛋	嘉年华旋转木马活动的高级奖励，得到它的人都会迫不及待的打开。可以开出#Y坐骑：旋转木马#W、#Y全真行功要诀#W、#Y天罡强化精华#W、#Y高级根骨丹#W等道具。#r#c00FF00（道具栏至少1个空格，右键点击使用）	1	4	1	3	1	889043	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504074	3	5	4	74	taiwanzhuanyong3_2	旋木银蛋	嘉年华旋转木马活动的初级奖励，得到它的人都会迫不及待的打开。可以开出#Y金刚砂#W、#Y干坤杯#W、#Y仙丹葫芦#W、#Y仙露净瓶#W、#Y斩妖剑#W等道具。#r#c00FF00（右键点击使用）	1	4	1	3	1	889044	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504075	3	5	4	75	taiwanzhuanyong3_3	亮金石	能使银蛋变金蛋的道具，嘉年华旋转木马活动领取高级奖励的必需品。可以在#G大理钱龙（145，139）#W处参加旋转木马活动。	1	4	1	10	40	-1	-1	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504076	3	5	4	76	taiwanzhuanyong3_4	纪念章部件	凑齐4个可以兑换到极其强大的装备。参加纵横四海的蹴鞠活动，把孙美美打败，赢得胜利后即可获得该部件。纵横四海奖励的兑换在#G大理钱龙（145，139）#W处。	1	4	1	10	40	-1	-1	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504077	3	5	4	77	taiwanzhuanyong4_13	威力转蛋	充满希望的威力转蛋，高达#Y7级的宝石#W、#Y6级的宝石#W、#Y5级的宝石#W，都可能出现在这个转蛋，所有最有价值的各式宝石珍品尽在其中。#r#c00FF00（右键点击使用）	1	4	1	5	1	889040	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504078	3	5	4	78	taiwanzhuanyong3_5	勇者彩蛋	嘉年华勇者过山车活动的最终奖励，会有人把它留下作为纪念吗？可以开出#Y高等级宝石#W、#Y高等级技能书#W、#Y高等级行囊格箱#W、#Y高等级兽栏#W等道具。#r#c00FF00（道具栏至少1个空格，材料栏至少1个空格，右键点击使用）	1	4	1	5	1	889042	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504079	3	5	4	79	taiwanzhuanyong3_6	天	#G天龙周年庆#W五字元之一，凑齐五个字元就可以在#G大理钱龙（145，139）#W处兑换超值的#G周年彩蛋#W一个！可以开出#Y超炫服装#W、#Y宝石#W、#Y宝石合成符#W、#Y地灵丹#W、#Y斩妖剑#W等物品。每个字元都可以兑换#G天龙周年庆buff#W！	1	4	1	4	80	-1	-1	1	-1	-1	-1	4	稀有物品	1	0	2005	-1	0
30504080	3	5	4	80	taiwanzhuanyong3_7	龙	#G天龙周年庆#W五字元之一，凑齐五个字元就可以在#G大理钱龙（145，139）#W处兑换超值的#G周年彩蛋#W一个！可以开出#Y超炫服装#W、#Y宝石#W、#Y宝石合成符#W、#Y地灵丹#W、#Y斩妖剑#W等物品。每个字元都可以兑换#G天龙周年庆buff#W！	1	4	1	30	80	-1	-1	1	-1	-1	-1	4	稀有物品	1	0	2005	-1	0
30504081	3	5	4	81	taiwanzhuanyong3_8	周	#G天龙周年庆#W五字元之一，凑齐五个字元就可以在#G大理钱龙（145，139）#W处兑换超值的#G周年彩蛋#W一个！可以开出#Y超炫服装#W、#Y宝石#W、#Y宝石合成符#W、#Y地灵丹#W、#Y斩妖剑#W等物品。每个字元都可以兑换#G天龙周年庆buff#W！	1	4	1	4	80	-1	-1	1	-1	-1	-1	4	稀有物品	1	0	2005	-1	0
30504082	3	5	4	82	taiwanzhuanyong3_9	年	#G天龙周年庆#W五字元之一，凑齐五个字元就可以在#G大理钱龙（145，139）#W处兑换超值的#G周年彩蛋#W一个！可以开出#Y超炫服装#W、#Y宝石#W、#Y宝石合成符#W、#Y地灵丹#W、#Y斩妖剑#W等物品。每个字元都可以兑换#G天龙周年庆buff#W！	1	4	1	4	80	-1	-1	1	-1	-1	-1	4	稀有物品	1	0	2005	-1	0
30504083	3	5	4	83	taiwanzhuanyong3_10	庆	#G天龙周年庆#W五字元之一，凑齐五个字元就可以在#G大理钱龙（145，139）#W处兑换超值的#G周年彩蛋#W一个！可以开出#Y超炫服装#W、#Y宝石#W、#Y宝石合成符#W、#Y地灵丹#W、#Y斩妖剑#W等物品。每个字元都可以兑换#G天龙周年庆buff#W！	1	4	1	4	80	-1	-1	1	-1	-1	-1	4	稀有物品	1	0	2005	-1	0
30504084	3	5	4	84	taiwanzhuanyong2_14	烟花:天龙庆生	天龙八部，生日快乐。#r#c00FF00（右键点击即可使用）	1	4	1	5	20	331072	77	1	-1	-1	-1	0	烟花	11	0	2005	-1	0
30504085	3	5	4	85	taiwanzhuanyong4_14	嘉年华转蛋	透着喜庆的转蛋，#Y宠物单刷技能书#W、#Y各种4级宝石#W、#Y各种5级宝石#W都在其中。#r#c00FF00（右键点击使用）	1	4	1	5	1	889040	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504088	3	5	4	88	Cloth2_12	宠物蛋:go仔	稀有的宠物蛋，可以孵化出#G5级#W可携带的#Y外功攻击型#W宠物宝宝：go仔。#r#c00FF00（右键点击即可使用）	5	4	1	5	1	300027	78	1	-1	-1	-1	0	珍兽蛋	1	0	2005	-1	0
30504089	3	5	4	89	Cloth2_12	宠物蛋:go仔	稀有的宠物蛋，可以孵化出#G45级#W可携带的#Y外功攻击型#W宠物宝宝：go仔。#r#c00FF00（右键点击即可使用）	45	4	1	5	1	300027	78	1	-1	-1	-1	0	珍兽蛋	2	0	2005	-1	0
30504090	3	5	4	90	Cloth2_12	宠物蛋:go仔	稀有的宠物蛋，可以孵化出#G55级#W可携带的#Y外功攻击型#W宠物宝宝：go仔。#r#c00FF00（右键点击即可使用）	55	4	1	5	1	300027	78	1	-1	-1	-1	0	珍兽蛋	3	0	2005	-1	0
30504091	3	5	4	91	Cloth2_12	宠物蛋:go仔	稀有的宠物蛋，可以孵化出#G65级#W可携带的#Y外功攻击型#W宠物宝宝：go仔。#r#c00FF00（右键点击即可使用）	65	4	1	5	1	300027	78	1	-1	-1	-1	0	珍兽蛋	4	0	2005	-1	0
30504092	3	5	4	92	Cloth2_12	宠物蛋:go仔	稀有的宠物蛋，可以孵化出#G75级#W可携带的#Y外功攻击型#W宠物宝宝：go仔。#r#c00FF00（右键点击即可使用）	75	4	1	5	1	300027	78	1	-1	-1	-1	0	珍兽蛋	5	0	2005	-1	0
30504093	3	5	4	93	Cloth2_12	宠物蛋:go仔	稀有的宠物蛋，可以孵化出#G85级#W可携带的#Y外功攻击型#W宠物宝宝：go仔。#r#c00FF00（右键点击即可使用）	85	4	1	5	1	300027	78	1	-1	-1	-1	0	珍兽蛋	6	0	2005	-1	0
30504094	3	5	4	94	Cloth2_12	宠物蛋:go仔	稀有的宠物蛋，可以孵化出#G95级#W可携带的#Y外功攻击型#W宠物宝宝：go仔。#r#c00FF00（右键点击即可使用）	95	4	1	5	1	300027	78	1	-1	-1	-1	0	珍兽蛋	7	0	2005	-1	0
30504095	3	5	4	77	taiwanzhuanyong5_11	六合转蛋(东)	六合威武之转蛋，使用后可能会得到#Y六合令牌(东)、龙牌、宠物蛋:树袋熊、各类时装、坐骑和宝石#W。#r#c00FF00（右键点击使用）#r#Y六合令牌#W可以用来兑换#G神器#Y重楼戒#W。	1	4	1	5	1	889040	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504096	3	5	4	77	taiwanzhuanyong5_3	六合转蛋(北)	六合威武之转蛋，使用后可能会得到#Y六合令牌(北)、宠物蛋:龙猫、各类时装、坐骑和宝石#W。#r#c00FF00（右键点击使用）#r#Y六合令牌#W可以用来兑换#G神器#Y重楼戒#W。	1	4	1	5	1	889040	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504097	3	5	4	77	taiwanzhuanyong5_2	六合转蛋(西)	六合威武之转蛋，使用后可能会得到#Y六合令牌(西)、宠物蛋:树袋熊、各类时装、道具和胜利宝石#W。#r#c00FF00（右键点击使用）#r#Y六合令牌#W可以用来兑换#G神器#Y重楼戒#W。	1	4	1	5	1	889040	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504098	3	5	4	77	taiwanzhuanyong5_1	六合转蛋(南)	六合威武之转蛋，使用后可能会得到#Y六合权杖(南)、坐骑：大风、时装：清风怡江、珍兽技能书：极冰凝杀和6级胜利宝石#W。#r#c00FF00（右键点击使用）#r#Y六合权杖#W可以用来兑换#G神器#Y重楼戒#W。	1	4	1	5	1	889040	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504099	3	5	4	77	taiwanzhuanyong5_4	六合转蛋(上)	六合威武之转蛋，使用后可能会得到#Y六合令牌(上)、宠物蛋:龙猫、时装:暗夜百合、坐骑:旋转木马和各种宝石#W。#r#c00FF00（右键点击使用）#r#Y六合令牌#W可以用来兑换#G神器#Y重楼戒#W。	1	4	1	5	1	889040	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504100	3	5	4	77	taiwanzhuanyong5_5	六合转蛋(下)	六合威武之转蛋，使用后可能会得到#Y六合令牌(下)、宠物蛋:龙猫、时装:暗夜百合、坐骑:旋转木马和各种宝石#W。#r#c00FF00（右键点击使用）#r#Y六合令牌#W可以用来兑换#G神器#Y重楼戒#W。	1	4	1	5	1	889040	78	1	-1	-1	-1	4	特殊道具	10	0	2005	-1	0
30504101	2	3	10	101	taiwanzhuanyong4_16	六合令牌(东)	蕴含六合之‘东’威力的令牌，收集#G六枚不同#W的#Y六合令牌#W可以在#G苏州（170，138）#R梁师成#W处兑换#Y重楼戒#W。	1	4	1	31	1	-1	-1	1	-1	-1	1	-1	稀有物品	1	0	2005	-1	0
30504102	2	3	10	101	taiwanzhuanyong5_8	六合令牌(北)	蕴含六合之‘北’威力的令牌，收集#G六枚不同#W的#Y六合令牌#W可以在#G苏州（170，138）#R梁师成#W处兑换#Y重楼戒#W。	1	4	1	31	1	-1	-1	1	-1	-1	1	-1	稀有物品	1	0	2005	-1	0
30504103	2	3	10	101	taiwanzhuanyong5_7	六合令牌(西)	蕴含六合之‘西’威力的令牌，收集#G六枚不同#W的#Y六合令牌#W可以在#G苏州（170，138）#R梁师成#W处兑换#Y重楼戒#W。	1	4	1	31	1	-1	-1	1	-1	-1	1	-1	稀有物品	1	0	2005	-1	0
30504104	2	3	10	101	taiwanzhuanyong5_6	六合令牌(南)	蕴含六合之‘南’威力的令牌，收集#G六枚不同#W的#Y六合令牌#W可以在#G苏州（170，138）#R梁师成#W处兑换#Y重楼戒#W。	1	4	1	31	1	-1	-1	1	-1	-1	1	-1	稀有物品	1	0	2005	-1	0
30504105	2	3	10	101	taiwanzhuanyong5_9	六合令牌(上)	蕴含六合之‘上’威力的令牌，收集#G六枚不同#W的#Y六合令牌#W可以在#G苏州（170，138）#R梁师成#W处兑换#Y重楼戒#W。	1	4	1	31	1	-1	-1	1	-1	-1	1	-1	稀有物品	1	0	2005	-1	0
30504106	2	3	10	101	taiwanzhuanyong5_10	六合令牌(下)	蕴含六合之‘下’威力的令牌，收集#G六枚不同#W的#Y六合令牌#W可以在#G苏州（170，138）#R梁师成#W处兑换#Y重楼戒#W。	1	4	1	31	1	-1	-1	1	-1	-1	1	-1	稀有物品	1	0	2005	-1	0
30504107	2	3	10	101	taiwanzhuanyong5_13	萧峰的礼物	孙八爷送给好友萧峰的礼物，持有此物找大理（175，147）孙八爷可以领取奖励。	1	20000	5000	30	1	-1	-1	1	-1	-1	1	-1	普通物品	1	0	2005	-1	0
30504108	2	3	10	101	taiwanzhuanyong5_14	虚竹的礼物	孙八爷送给好友虚竹的礼物，持有此物找大理（175，147）孙八爷可以领取奖励。	1	10000	2500	30	1	-1	-1	1	-1	-1	1	-1	普通物品	1	0	2005	-1	0
30504109	2	3	10	101	taiwanzhuanyong5_15	段誉的礼物	孙八爷送给好友段誉的礼物，持有此物找大理（175，147）孙八爷可以领取奖励。	1	4000	1000	30	1	-1	-1	1	-1	-1	1	-1	普通物品	1	0	2005	-1	0
30504111	3	5	4	111	taiwanzhuanyong6_7	赤子爱心	赤子爱心。#r持有#Y赤子爱心#W和#Y秘制良药#W，可去#G大理（172，147）#R孙八爷#W处参加#G爱心救助#W活动。	1	4	1	4	20	-1	-1	1	-1	-1	-1	-1	特殊物品	1	0	2005	-1	0
30504112	3	5	4	112	taiwanzhuanyong6_6	秘制良药	秘制良药。#r持有#Y赤子爱心#W和#Y秘制良药#W，可去#G大理（172，147）#R孙八爷#W处参加#G爱心救助#W活动。	1	4	1	4	20	-1	-1	1	-1	-1	-1	-1	特殊物品	1	0	2005	-1	0
30504113	3	5	4	113	taiwanzhuanyong6_9	江湖干坤袋（50级）	欢迎来到天龙八部的世界。这里为你准备了闯荡江湖的各种物品。#r你将在#G1级#W、#G10级#W、#G20级#W、#G30级#W、#G35级#W、#G40级#W、#G45级#W、#G50级#W、#G55级#W、#G60级#W、#G65级#W和#G70级#W时获得这些物品。使用后你将获得：#Y红宝石(3级)#W、#Y大还丹#W、#Y万灵石4级#G24个#W、#Y燕弦玉#G15个#W和#Y江湖干坤袋（55级）#W。#r#c00FF00（点击右键即可使用）	50	4	1	24	1	300083	78	1	-1	-1	-1	4	特殊道具	1	0	2005	-1	0
30504114	3	5	4	114	taiwanzhuanyong6_10	江湖干坤袋（55级）	欢迎来到天龙八部的世界。这里为你准备了闯荡江湖的各种物品。#r你将在#G1级#W、#G10级#W、#G20级#W、#G30级#W、#G35级#W、#G40级#W、#G45级#W、#G50级#W、#G55级#W、#G60级#W、#G65级#W和#G70级#W时获得这些物品。使用后你将获得：#Y大还丹#W、#Y1级精铁#W、#Y1级棉布#W、#Y1级秘银#W和#Y江湖干坤袋（60级）#W。#r#c00FF00（点击右键即可使用）	55	4	1	24	1	300083	78	1	-1	-1	-1	4	特殊道具	1	0	2005	-1	0
30504115	3	5	4	115	taiwanzhuanyong6_11	江湖干坤袋（60级）	欢迎来到天龙八部的世界。这里为你准备了闯荡江湖的各种物品。#r你将在#G1级#W、#G10级#W、#G20级#W、#G30级#W、#G35级#W、#G40级#W、#G45级#W、#G50级#W、#G55级#W、#G60级#W、#G65级#W和#G70级#W时获得这些物品。使用后你将获得：#Y大还丹#G2个#W、#Y坐骑：兔子#W、#Y燕弦玉#G60个#W和#Y江湖干坤袋（65级）#W。#r#c00FF00（点击右键即可使用）	60	4	1	24	1	300083	78	1	-1	-1	-1	4	特殊道具	1	0	2005	-1	0
30504116	3	5	4	116	TaskTools10_12	江湖干坤袋（65级）	欢迎来到天龙八部的世界。这里为你准备了闯荡江湖的各种物品。#r你将在#G1级#W、#G10级#W、#G20级#W、#G30级#W、#G35级#W、#G40级#W、#G45级#W、#G50级#W、#G55级#W、#G60级#W、#G65级#W和#G70级#W时获得这些物品。使用后你将获得：#Y珍兽舍利子#W、#Y大还丹#G2个#W、#Y燕弦玉#G60个#W和#Y江湖干坤袋（70级）#W。#r#c00FF00（点击右键即可使用）	65	4	1	24	1	300083	78	1	-1	-1	-1	4	特殊道具	1	0	2005	-1	0
30504117	3	5	4	117	taiwanzhuanyong6_12	江湖干坤袋（70级）	欢迎来到天龙八部的世界。这里为你准备了闯荡江湖的各种物品。#r你将在#G1级#W、#G10级#W、#G20级#W、#G30级#W、#G35级#W、#G40级#W、#G45级#W、#G50级#W、#G55级#W、#G60级#W、#G65级#W和#G70级#W时获得这些物品。使用后你将获得：#Y怪物相册#G5个#W、#Y燕弦玉#G60个#W、#Y红宝石(3级)#G2个#W。#r#c00FF00（点击右键即可使用）	70	4	1	24	1	300083	78	1	-1	-1	-1	4	特殊道具	1	0	2005	-1	0
30504118	3	5	4	118	taiwanzhuanyong6_12	江湖干坤袋（70级）	欢迎来到天龙八部的世界。这里为你准备了闯荡江湖的各种物品。#r你将在#G1级#W、#G10级#W、#G20级#W、#G30级#W、#G35级#W、#G40级#W、#G45级#W、#G50级#W、#G55级#W、#G60级#W、#G65级#W和#G70级#W时获得这些物品。使用后你将获得：#Y大还丹#G2个#W、#Y怪物相册#G5个#W、#Y燕弦玉#G60个#W、#Y红宝石(3级)#W、#Y1级精铁#W、#Y1级棉布#W和#Y1级秘银#W。#r#c00FF03（点击右键即可使用）	70	4	1	24	1	300083	78	1	-1	-1	-1	4	特殊道具	1	0	2005	-1	0
30504119	3	5	4	119	taiwanzhuanyong6_14	彩凤双飞盒	身无彩凤双飞翼，心有灵犀一点通。#r七夕节的#G双人礼盒#W。使用后即可一次性获得#G5件超值商品#W！#G两件#W时装：#Y萧峰阿朱#W、#G两个#Y高级还童丹：比翼鸟#W。一个#G双人坐骑#W：#Y花车#W。#r#G（右键点击开启，需要道具栏有至少4个空格）	10	4	1	5	1	300103	78	1	-1	-1	-1	4	特殊道具	1	0	2005	-1	0
30504120	3	5	4	120	taiwanzhuanyong6_13	灵犀一点盒	身无彩凤双飞翼，心有灵犀一点通。#r七夕节的#G单人礼盒#W。使用后即可一次性获得#G3件超值商品#W！#G一件#W时装：#Y萧峰阿朱#W、#G一个#Y高级还童丹：比翼鸟#W。一个#G单人坐骑#W：#Y碧水金睛兽#W。#r#G（右键点击开启，需要道具栏有至少2个空格）	10	4	1	5	1	300103	78	1	-1	-1	-1	4	特殊道具	1	0	2005	-1	0
