INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	FLOAT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
39536	木人傀儡	0	170	3282	0	10	0	-1	9	20	1	0.1	-1	0	14176	5327	14176	5327	109977	6444	0	0	4127	393	17	17	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	544	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_8	1200	2400	179	3282	11940	5608	11940	5608	115783	1	29	10	1	0	3	5	0	0	0
39537	木人傀儡	0	180	3282	0	10	0	-1	9	20	1	0.1	-1	0	15008	5639	15008	5639	116428	6822	0	0	4369	416	18	18	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	544	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_8	1200	2400	189	3282	12605	5920	12605	5920	122234	1	29	10	1	0	3	5	0	0	0
39538	木人傀儡	0	190	3282	0	10	0	-1	9	20	1	0.1	-1	0	15840	5951	15840	5951	122880	7200	0	0	4611	439	19	19	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	544	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_8	1200	2400	199	3282	13270	6233	13270	6233	128686	1	29	10	1	0	3	5	0	0	0
39539	木人傀儡	0	200	3282	0	10	0	-1	9	20	1	0.1	-1	0	16671	6264	16671	6264	129331	7578	0	0	4853	462	20	20	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	544	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_8	1200	2400	209	3282	13337	6264	13337	6264	129331	1	29	10	1	0	3	5	0	0	0
39540	变异企鹅	0	5	5	0	10	3	-1	8	20	1	0.1	-1	0	151	71	151	71	99	172	0	0	54	10	1	1	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	711	1	1	-1	100	100	set:PetHeader3 image:PetHeader3_2	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	13	12	0	0	4	1	0	0	0
39541	圣火篮球boss	0	114	32685	0	10	0	-1	9	40	3	0.1	-1	1	7933	5961	7933	5961	307712	7212	0	0	4621	440	20	20	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2125	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_12	1200	2400	19	2800	1079	1014	1079	1014	19632	1	29	10	1	0	2	6	0	0	0
39542	圣火篮球boss	0	124	35451	0	10	0	-1	9	40	3	0.1	-1	1	8626	6482	8626	6482	334592	7842	0	0	5024	478	21	21	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2125	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_12	1200	2400	29	4700	1634	1535	1634	1535	34664	1	29	10	1	0	2	6	0	0	0
39543	圣火篮球boss	0	134	38217	0	10	0	-1	9	40	3	0.1	-1	1	9319	7003	9319	7003	361472	8472	0	0	5428	516	23	23	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2125	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_12	1200	2400	39	6991	2188	2055	2188	2055	53056	1	29	10	1	0	2	6	0	0	0
39544	圣火篮球boss	0	144	40983	0	10	0	-1	9	40	3	0.1	-1	1	10012	7524	10012	7524	388352	9102	0	0	5831	555	25	25	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2125	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_12	1200	2400	49	9707	2742	2576	2742	2576	74808	1	29	10	1	0	2	6	0	0	0
39545	圣火篮球boss	0	154	42375	0	10	0	-1	9	40	3	0.1	-1	1	10705	8045	10705	8045	415232	9732	0	0	6234	593	26	26	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2125	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_12	1200	2400	59	12829	3297	3097	3297	3097	99920	1	29	10	1	0	2	6	0	0	0
39546	圣火篮球boss	0	164	42375	0	10	0	-1	9	40	3	0.1	-1	1	11398	8565	11398	8565	442112	10362	0	0	6637	632	28	28	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2125	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_12	1200	2400	69	16342	3851	3618	3851	3618	128392	1	29	10	1	0	2	6	0	0	0
39547	圣火篮球boss	0	174	42375	0	10	0	-1	9	40	3	0.1	-1	1	12091	9086	12091	9086	468992	10992	0	0	7040	670	29	29	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2125	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_12	1200	2400	79	20279	4406	4139	4406	4139	160224	1	29	10	1	0	2	6	0	0	0
39548	圣火篮球boss	0	184	42375	0	10	0	-1	9	40	3	0.1	-1	1	12784	9607	12784	9607	495872	11622	0	0	7444	708	31	31	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2125	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_12	1200	2400	89	24607	4960	4659	4960	4659	195416	1	29	10	1	0	2	6	0	0	0
39549	圣火篮球boss	0	194	42375	0	10	0	-1	9	40	3	0.1	-1	1	13477	10128	13477	10128	522752	12252	0	0	7847	747	33	33	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2125	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_12	1200	2400	99	27882	5514	5180	5514	5180	233968	1	29	10	1	0	2	6	0	0	0
39550	圣火篮球boss	0	204	42375	0	10	0	-1	9	40	3	0.1	-1	1	13892	10440	13892	10440	538880	12630	0	0	8089	770	34	34	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2125	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_12	1200	2400	109	31056	6069	5701	6069	5701	275880	1	29	10	1	0	2	6	0	0	0
39551	圣火排球boss	0	110	31565	0	10	0	-1	9	40	3	0.1	-1	1	7656	5753	7656	5753	296960	6960	0	0	4460	424	19	19	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2126	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_11	1200	2400	19	2800	1079	1014	1079	1014	19632	1	29	10	1	0	2	6	0	0	0
39552	圣火排球boss	0	120	34331	0	10	0	-1	9	40	3	0.1	-1	1	8349	6274	8349	6274	323840	7590	0	0	4863	463	21	21	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2126	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_11	1200	2400	29	4700	1634	1535	1634	1535	34664	1	29	10	1	0	2	6	0	0	0
39553	圣火排球boss	0	130	37114	0	10	0	-1	9	40	3	0.1	-1	1	9042	6795	9042	6795	350720	8220	0	0	5266	501	22	22	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2126	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_11	1200	2400	39	6991	2188	2055	2188	2055	53056	1	29	10	1	0	2	6	0	0	0
39554	圣火排球boss	0	140	39880	0	10	0	-1	9	40	3	0.1	-1	1	9735	7316	9735	7316	377600	8850	0	0	5670	540	24	24	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2126	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_11	1200	2400	49	9707	2742	2576	2742	2576	74808	1	29	10	1	0	2	6	0	0	0
39555	圣火排球boss	0	150	42375	0	10	0	-1	9	40	3	0.1	-1	1	10428	7836	10428	7836	404480	9480	0	0	6073	578	26	26	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2126	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_11	1200	2400	59	12829	3297	3097	3297	3097	99920	1	29	10	1	0	2	6	0	0	0
39556	圣火排球boss	0	160	42375	0	10	0	-1	9	40	3	0.1	-1	1	11121	8357	11121	8357	431360	10110	0	0	6476	616	27	27	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2126	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_11	1200	2400	69	16342	3851	3618	3851	3618	128392	1	29	10	1	0	2	6	0	0	0
39557	圣火排球boss	0	170	42375	0	10	0	-1	9	40	3	0.1	-1	1	11814	8878	11814	8878	458240	10740	0	0	6879	655	29	29	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2126	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_11	1200	2400	79	20279	4406	4139	4406	4139	160224	1	29	10	1	0	2	6	0	0	0
39558	圣火排球boss	0	180	42375	0	10	0	-1	9	40	3	0.1	-1	1	12507	9399	12507	9399	485120	11370	0	0	7282	693	30	30	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2126	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_11	1200	2400	89	24607	4960	4659	4960	4659	195416	1	29	10	1	0	2	6	0	0	0
39559	圣火排球boss	0	190	42375	0	10	0	-1	9	40	3	0.1	-1	1	13200	9919	13200	9919	512000	12000	0	0	7685	732	32	32	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2126	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_11	1200	2400	99	27882	5514	5180	5514	5180	233968	1	29	10	1	0	2	6	0	0	0
39560	圣火排球boss	0	200	42375	0	10	0	-1	9	40	3	0.1	-1	1	13892	10440	13892	10440	538880	12630	0	0	8089	770	34	34	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2126	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_11	1200	2400	109	31056	6069	5701	6069	5701	275880	1	29	10	1	0	2	6	0	0	0
39561	圣火足球boss	0	110	31565	0	10	0	-1	9	40	3	0.1	-1	1	7656	5753	7656	5753	296960	6960	0	0	4460	424	19	19	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2127	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_10	1200	2400	19	2800	1079	1014	1079	1014	19632	1	29	10	1	0	2	6	0	0	0
39562	圣火足球boss	0	120	34331	0	10	0	-1	9	40	3	0.1	-1	1	8349	6274	8349	6274	323840	7590	0	0	4863	463	21	21	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2127	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_10	1200	2400	29	4700	1634	1535	1634	1535	34664	1	29	10	1	0	2	6	0	0	0
39563	圣火足球boss	0	130	37114	0	10	0	-1	9	40	3	0.1	-1	1	9042	6795	9042	6795	350720	8220	0	0	5266	501	22	22	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2127	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_10	1200	2400	39	6991	2188	2055	2188	2055	53056	1	29	10	1	0	2	6	0	0	0
39564	圣火足球boss	0	140	39880	0	10	0	-1	9	40	3	0.1	-1	1	9735	7316	9735	7316	377600	8850	0	0	5670	540	24	24	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2127	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_10	1200	2400	49	9707	2742	2576	2742	2576	74808	1	29	10	1	0	2	6	0	0	0
39565	圣火足球boss	0	150	42375	0	10	0	-1	9	40	3	0.1	-1	1	10428	7836	10428	7836	404480	9480	0	0	6073	578	26	26	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2127	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_10	1200	2400	59	12829	3297	3097	3297	3097	99920	1	29	10	1	0	2	6	0	0	0
39566	圣火足球boss	0	160	42375	0	10	0	-1	9	40	3	0.1	-1	1	11121	8357	11121	8357	431360	10110	0	0	6476	616	27	27	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2127	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_10	1200	2400	69	16342	3851	3618	3851	3618	128392	1	29	10	1	0	2	6	0	0	0
39567	圣火足球boss	0	170	42375	0	10	0	-1	9	40	3	0.1	-1	1	11814	8878	11814	8878	458240	10740	0	0	6879	655	29	29	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2127	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_10	1200	2400	79	20279	4406	4139	4406	4139	160224	1	29	10	1	0	2	6	0	0	0
39568	圣火足球boss	0	180	42375	0	10	0	-1	9	40	3	0.1	-1	1	12507	9399	12507	9399	485120	11370	0	0	7282	693	30	30	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2127	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_10	1200	2400	89	24607	4960	4659	4960	4659	195416	1	29	10	1	0	2	6	0	0	0
39569	圣火足球boss	0	190	42375	0	10	0	-1	9	40	3	0.1	-1	1	13200	9919	13200	9919	512000	12000	0	0	7685	732	32	32	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2127	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_10	1200	2400	99	27882	5514	5180	5514	5180	233968	1	29	10	1	0	2	6	0	0	0
39570	圣火足球boss	0	200	42375	0	10	0	-1	9	40	3	0.1	-1	1	13892	10440	13892	10440	538880	12630	0	0	8089	770	34	34	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2127	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_10	1200	2400	109	31056	6069	5701	6069	5701	275880	1	29	10	1	0	2	6	0	0	0
39571	圣火篮球	0	110	9780	0	10	0	-1	9	20	1	0.1	-1	0	4593	1726	4593	1726	17817	4176	0	0	2676	254	11	11	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2128	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_8	1200	2400	19	867	647	304	647	304	1177	1	29	10	1	0	3	5	0	0	0
39572	圣火篮球	0	120	10637	0	10	0	-1	9	20	1	0.1	-1	0	5009	1882	5009	1882	19430	4554	0	0	2918	277	12	12	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2128	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_8	1200	2400	29	1456	980	460	980	460	2079	1	29	10	1	0	3	5	0	0	0
39573	圣火篮球	0	130	11499	0	10	0	-1	9	20	1	0.1	-1	0	5425	2038	5425	2038	21043	4932	0	0	3160	300	13	13	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2128	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_8	1200	2400	39	2166	1313	616	1313	616	3183	1	29	10	1	0	3	5	0	0	0
39574	圣火篮球	0	140	12356	0	10	0	-1	9	20	1	0.1	-1	0	5841	2194	5841	2194	22656	5310	0	0	3402	324	14	14	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2128	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_8	1200	2400	49	3007	1645	773	1645	773	4488	1	29	10	1	0	3	5	0	0	0
39575	圣火篮球	0	150	13129	0	10	0	-1	9	20	1	0.1	-1	0	6256	2351	6256	2351	24268	5688	0	0	3643	347	15	15	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2128	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_8	1200	2400	59	3975	1978	929	1978	929	5995	1	29	10	1	0	3	5	0	0	0
39576	圣火篮球	0	160	13129	0	10	0	-1	9	20	1	0.1	-1	0	6672	2507	6672	2507	25881	6066	0	0	3885	370	16	16	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2128	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_8	1200	2400	69	5063	2311	1085	2311	1085	7703	1	29	10	1	0	3	5	0	0	0
39577	圣火篮球	0	170	13129	0	10	0	-1	9	20	1	0.1	-1	0	7088	2663	7088	2663	27494	6444	0	0	4127	393	17	17	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2128	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_8	1200	2400	79	6283	2643	1241	2643	1241	9613	1	29	10	1	0	3	5	0	0	0
39578	圣火篮球	0	180	13129	0	10	0	-1	9	20	1	0.1	-1	0	7504	2819	7504	2819	29107	6822	0	0	4369	416	18	18	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2128	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_8	1200	2400	89	7624	2976	1397	2976	1397	11724	1	29	10	1	0	3	5	0	0	0
39579	圣火篮球	0	190	13129	0	10	0	-1	9	20	1	0.1	-1	0	7919	2975	7919	2975	30720	7200	0	0	4611	439	19	19	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2128	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_8	1200	2400	99	8639	3308	1554	3308	1554	14038	1	29	10	1	0	3	5	0	0	0
39580	圣火篮球	0	200	13129	0	10	0	-1	9	20	1	0.1	-1	0	8335	3132	8335	3132	32332	7578	0	0	4853	462	20	20	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2128	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_8	1200	2400	109	9622	3641	1710	3641	1710	16552	1	29	10	1	0	3	5	0	0	0
39581	圣火排球	0	110	9780	0	10	0	-1	9	20	1	0.1	-1	0	4593	1726	4593	1726	17817	4176	0	0	2676	254	11	11	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2129	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_9	1200	2400	19	867	647	304	647	304	1177	1	29	10	1	0	3	5	0	0	0
39582	圣火排球	0	120	10637	0	10	0	-1	9	20	1	0.1	-1	0	5009	1882	5009	1882	19430	4554	0	0	2918	277	12	12	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2129	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_9	1200	2400	29	1456	980	460	980	460	2079	1	29	10	1	0	3	5	0	0	0
39583	圣火排球	0	130	11499	0	10	0	-1	9	20	1	0.1	-1	0	5425	2038	5425	2038	21043	4932	0	0	3160	300	13	13	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2129	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_9	1200	2400	39	2166	1313	616	1313	616	3183	1	29	10	1	0	3	5	0	0	0
39584	圣火排球	0	140	12356	0	10	0	-1	9	20	1	0.1	-1	0	5841	2194	5841	2194	22656	5310	0	0	3402	324	14	14	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2129	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_9	1200	2400	49	3007	1645	773	1645	773	4488	1	29	10	1	0	3	5	0	0	0
39585	圣火排球	0	150	13129	0	10	0	-1	9	20	1	0.1	-1	0	6256	2351	6256	2351	24268	5688	0	0	3643	347	15	15	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2129	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_9	1200	2400	59	3975	1978	929	1978	929	5995	1	29	10	1	0	3	5	0	0	0
39586	圣火排球	0	160	13129	0	10	0	-1	9	20	1	0.1	-1	0	6672	2507	6672	2507	25881	6066	0	0	3885	370	16	16	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2129	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_9	1200	2400	69	5063	2311	1085	2311	1085	7703	1	29	10	1	0	3	5	0	0	0
39587	圣火排球	0	170	13129	0	10	0	-1	9	20	1	0.1	-1	0	7088	2663	7088	2663	27494	6444	0	0	4127	393	17	17	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2129	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_9	1200	2400	79	6283	2643	1241	2643	1241	9613	1	29	10	1	0	3	5	0	0	0
39588	圣火排球	0	180	13129	0	10	0	-1	9	20	1	0.1	-1	0	7504	2819	7504	2819	29107	6822	0	0	4369	416	18	18	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2129	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_9	1200	2400	89	7624	2976	1397	2976	1397	11724	1	29	10	1	0	3	5	0	0	0
39589	圣火排球	0	190	13129	0	10	0	-1	9	20	1	0.1	-1	0	7919	2975	7919	2975	30720	7200	0	0	4611	439	19	19	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2129	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_9	1200	2400	99	8639	3308	1554	3308	1554	14038	1	29	10	1	0	3	5	0	0	0
39590	圣火排球	0	200	13129	0	10	0	-1	9	20	1	0.1	-1	0	8335	3132	8335	3132	32332	7578	0	0	4853	462	20	20	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2129	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_9	1200	2400	109	9622	3641	1710	3641	1710	16552	1	29	10	1	0	3	5	0	0	0
39591	圣火足球	0	110	9780	0	10	0	-1	9	20	1	0.1	-1	0	4593	1726	4593	1726	17817	4176	0	0	2676	254	11	11	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2130	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_7	1200	2400	19	867	647	304	647	304	1177	1	29	10	1	0	3	5	0	0	0
39592	圣火足球	0	120	10637	0	10	0	-1	9	20	1	0.1	-1	0	5009	1882	5009	1882	19430	4554	0	0	2918	277	12	12	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2130	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_7	1200	2400	29	1456	980	460	980	460	2079	1	29	10	1	0	3	5	0	0	0
39593	圣火足球	0	130	11499	0	10	0	-1	9	20	1	0.1	-1	0	5425	2038	5425	2038	21043	4932	0	0	3160	300	13	13	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2130	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_7	1200	2400	39	2166	1313	616	1313	616	3183	1	29	10	1	0	3	5	0	0	0
39594	圣火足球	0	140	12356	0	10	0	-1	9	20	1	0.1	-1	0	5841	2194	5841	2194	22656	5310	0	0	3402	324	14	14	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2130	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_7	1200	2400	49	3007	1645	773	1645	773	4488	1	29	10	1	0	3	5	0	0	0
39595	圣火足球	0	150	13129	0	10	0	-1	9	20	1	0.1	-1	0	6256	2351	6256	2351	24268	5688	0	0	3643	347	15	15	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2130	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_7	1200	2400	59	3975	1978	929	1978	929	5995	1	29	10	1	0	3	5	0	0	0
39596	圣火足球	0	160	13129	0	10	0	-1	9	20	1	0.1	-1	0	6672	2507	6672	2507	25881	6066	0	0	3885	370	16	16	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2130	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_7	1200	2400	69	5063	2311	1085	2311	1085	7703	1	29	10	1	0	3	5	0	0	0
39597	圣火足球	0	170	13129	0	10	0	-1	9	20	1	0.1	-1	0	7088	2663	7088	2663	27494	6444	0	0	4127	393	17	17	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2130	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_7	1200	2400	79	6283	2643	1241	2643	1241	9613	1	29	10	1	0	3	5	0	0	0
39598	圣火足球	0	180	13129	0	10	0	-1	9	20	1	0.1	-1	0	7504	2819	7504	2819	29107	6822	0	0	4369	416	18	18	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2130	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_7	1200	2400	89	7624	2976	1397	2976	1397	11724	1	29	10	1	0	3	5	0	0	0
39599	圣火足球	0	190	13129	0	10	0	-1	9	20	1	0.1	-1	0	7919	2975	7919	2975	30720	7200	0	0	4611	439	19	19	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2130	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_7	1200	2400	99	8639	3308	1554	3308	1554	14038	1	29	10	1	0	3	5	0	0	0
39600	圣火足球	0	200	13129	0	10	0	-1	9	20	1	0.1	-1	0	8335	3132	8335	3132	32332	7578	0	0	4853	462	20	20	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2130	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_7	1200	2400	109	9622	3641	1710	3641	1710	16552	1	29	10	1	0	3	5	0	0	0
42000	白棋子	0	110	8215	0	10	7	-1	9	20	1	0.1	-1	0	4593	1726	4593	1726	38010	4176	0	0	2676	254	11	11	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	521	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_2	1200	2400	119	8864	3974	1866	3974	1866	41107	1	29	10	0	0	3	5	0	0	0
42001	白棋子	0	120	8935	0	10	7	-1	9	20	1	0.1	-1	0	5009	1882	5009	1882	41451	4554	0	0	2918	277	12	12	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	521	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_2	1200	2400	129	9584	4306	2022	4306	2022	44548	1	29	10	0	0	3	5	0	0	0
42002	白棋子	0	130	9659	0	10	7	-1	9	20	1	0.1	-1	0	5425	2038	5425	2038	44892	4932	0	0	3160	300	13	13	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	521	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_2	1200	2400	139	10308	4639	2179	4639	2179	47988	1	29	10	0	0	3	5	0	0	0
42003	白棋子	0	140	10379	0	10	7	-1	9	20	1	0.1	-1	0	5841	2194	5841	2194	48332	5310	0	0	3402	324	14	14	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	521	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_2	1200	2400	149	11028	4972	2335	4972	2335	51429	1	29	10	0	0	3	5	0	0	0
42004	白棋子	0	150	11028	0	10	7	-1	9	20	1	0.1	-1	0	6256	2351	6256	2351	51773	5688	0	0	3643	347	15	15	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	521	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_2	1200	2400	159	11028	5304	2491	5304	2491	54870	1	29	10	0	0	3	5	0	0	0
