INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT
982	大夏龙雀图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大夏龙雀#W，附带破绽技能，适合明教弟子学习。	-1	-1
983	大商尘影图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	3	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大商尘影#W，附带吸血技能，适合武当弟子学习。	-1	-1
984	大商尘影图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	3	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大商尘影#W，附带吸气技能，适合武当弟子学习。	-1	-1
985	大商尘影图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	3	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大商尘影#W，附带破绽技能，适合武当弟子学习。	-1	-1
986	大周岚夜图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大周岚夜#W，附带吸血技能，适合峨嵋弟子学习。	-1	-1
987	大周岚夜图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大周岚夜#W，附带虚弱技能，适合峨嵋弟子学习。	-1	-1
988	大周岚夜图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大周岚夜#W，附带破绽技能，适合峨嵋弟子学习。	-1	-1
989	大秦锋镝图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大秦锋镝#W，附带吸血技能，适合丐帮弟子学习。	-1	-1
990	大秦锋镝图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大秦锋镝#W，附带减速技能，适合丐帮弟子学习。	-1	-1
991	大秦锋镝图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大秦锋镝#W，附带虚弱技能，适合丐帮弟子学习。	-1	-1
992	大汉弘纲图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大汉弘纲#W，附带吸血技能，适合天龙弟子学习。	-1	-1
993	大汉弘纲图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大汉弘纲#W，附带吸气技能，适合天龙弟子学习。	-1	-1
994	大汉弘纲图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大汉弘纲#W，附带虚弱技能，适合天龙弟子学习。	-1	-1
995	大晋星痕图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大晋星痕#W，附带吸血技能，适合星宿弟子学习。	-1	-1
996	大晋星痕图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大晋星痕#W，附带打怒技能，适合星宿弟子学习。	-1	-1
997	大晋星痕图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大晋星痕#W，附带虚弱技能，适合星宿弟子学习。	-1	-1
998	大隋凝霜图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大隋凝霜#W，附带吸血技能，适合天山弟子学习。	-1	-1
999	大隋凝霜图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大隋凝霜#W，附带减速技能，适合天山弟子学习。	-1	-1
1000	大隋凝霜图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大隋凝霜#W，附带虚弱技能，适合天山弟子学习。	-1	-1
1001	大唐昆岳图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大唐昆岳#W，附带吸血技能，适合少林弟子学习。	-1	-1
1002	大唐昆岳图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大唐昆岳#W，附带减速技能，适合少林弟子学习。	-1	-1
1003	大唐昆岳图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大唐昆岳#W，附带虚弱技能，适合少林弟子学习。	-1	-1
1004	大宋君岑图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	5	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大宋君岑#W，附带吸血技能，适合逍遥弟子学习。	-1	-1
1005	大宋君岑图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	5	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大宋君岑#W，附带吸气技能，适合逍遥弟子学习。	-1	-1
1006	大宋君岑图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	5	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大宋君岑#W，附带虚弱技能，适合逍遥弟子学习。	-1	-1
1007	寂灭幻佛腕图样	10514090	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	制作#Y寂灭幻佛腕#W。#r适合少林弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1008	焚仙天煞腕图样	10514091	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	制作#Y焚仙天煞腕#W。#r适合明教弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1009	啸天摧云腕图样	10514092	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	制作#Y啸天摧云腕#W。#r适合丐帮弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1010	诛魔封玄腕图样	10514093	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	制作#Y诛魔封玄腕#W。#r适合武当弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1011	碧神回心腕图样	10514094	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	制作#Y碧神回心腕#W。#r适合峨嵋弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1012	骨灵噬魂腕图样	10514095	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	制作#Y骨灵噬魂腕#W。#r适合星宿弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1013	天隐殛雷腕图样	10514096	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	制作#Y天隐殛雷腕#W。#r适合天山弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1014	仙逸神隐腕图样	10514097	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	制作#Y仙逸神隐腕#W。#r适合逍遥弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1015	乌日碧云腕图样	10514098	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	制作#Y乌日碧云腕#W。#r适合天龙弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1016	寂灭幻佛肩图样	10515090	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	制作#Y寂灭幻佛肩#W。#r适合少林弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1017	焚仙天煞肩图样	10515091	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	制作#Y焚仙天煞肩#W。#r适合明教弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1018	啸天摧云肩图样	10515092	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	制作#Y啸天摧云肩#W。#r适合丐帮弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1019	诛魔封玄肩图样	10515093	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	制作#Y诛魔封玄肩#W。#r适合武当弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1020	碧神回心肩图样	10515094	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	制作#Y碧神回心肩#W。#r适合峨嵋弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1021	骨灵噬魂肩图样	10515095	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	制作#Y骨灵噬魂肩#W。#r适合星宿弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1022	天隐殛雷肩图样	10515096	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	制作#Y天隐殛雷肩#W。#r适合天山弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1023	仙逸神隐肩图样	10515097	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	制作#Y仙逸神隐肩#W。#r适合逍遥弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1024	乌日碧云肩图样	10515098	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	制作#Y乌日碧云肩#W。#r适合天龙弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1025	寂灭腰环图样	10521090	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	制作#Y寂灭腰环#W。#r适合少林弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1026	焚仙腰环图样	10521091	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	制作#Y焚仙腰环#W。#r适合明教弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1027	啸天腰环图样	10521092	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	制作#Y啸天腰环#W。#r适合丐帮弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1028	诛魔腰环图样	10521093	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	制作#Y诛魔腰环#W。#r适合武当弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1029	碧神腰环图样	10521094	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	制作#Y碧神腰环#W。#r适合峨嵋弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1030	骨灵腰环图样	10521095	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	制作#Y骨灵腰环#W。#r适合星宿弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1031	天隐腰环图样	10521096	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	制作#Y天隐腰环#W。#r适合天山弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1032	仙逸腰环图样	10521097	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	制作#Y仙逸腰环#W。#r适合逍遥弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1033	乌日腰环图样	10521098	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	制作#Y乌日腰环#W。#r适合天龙弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1034	寂灭佛戒图样	10522090	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	制作#Y寂灭佛戒#W。#r适合少林弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1035	焚仙之星图样	10522091	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	制作#Y焚仙之星#W。#r适合明教弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1036	啸天护戒图样	10522092	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	制作#Y啸天护戒#W。#r适合丐帮弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1037	诛魔玄戒图样	10522093	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	制作#Y诛魔玄戒#W。#r适合武当弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1038	碧神指环图样	10522094	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	制作#Y碧神指环#W。#r适合峨嵋弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1039	骨灵法魂图样	10522095	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	制作#Y骨灵法魂#W。#r适合星宿弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1040	天隐指环图样	10522096	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	制作#Y天隐指环#W。#r适合天山弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1041	仙逸法戒图样	10522097	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	制作#Y仙逸法戒#W。#r适合逍遥弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1042	乌日指环图样	10522098	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	制作#Y乌日指环#W。#r适合天龙弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1043	寂灭护符图样	10523090	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	制作#Y寂灭护符#W。#r适合少林弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1044	焚仙之辰图样	10523091	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	制作#Y焚仙之辰#W。#r适合明教弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1045	啸天法符图样	10523092	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	制作#Y啸天法符#W。#r适合丐帮弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1046	诛魔玄符图样	10523093	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	制作#Y诛魔玄符#W。#r适合武当弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1047	碧神护符图样	10523094	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	制作#Y碧神护符#W。#r适合峨嵋弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1048	骨灵残魄图样	10523095	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	制作#Y骨灵残魄#W。#r适合星宿弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1049	天隐护符图样	10523096	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	制作#Y天隐护符#W。#r适合天山弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1050	仙逸法符图样	10523097	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	制作#Y仙逸法符#W。#r适合逍遥弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1051	乌日护符图样	10523098	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	制作#Y乌日护符#W。#r适合天龙弟子装备。#r#c54FF00（消耗活力150点）	7	-1
1052	破魂图样	10222031	1	6	7	20103008	56	20103092	108	20308118	1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
1053	凤武图样	10222032	1	6	7	20103008	56	20103092	108	20308118	1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
1054	破天图样	10222033	1	6	8	20103009	63	20103093	126	20308119	1	-1	-1	-1	-1	65	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
1055	霜晓图样	10222034	1	6	8	20103009	63	20103093	126	20308119	1	-1	-1	-1	-1	65	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
1056	惊心图样	10222035	1	6	9	20103010	69	20103094	138	20308120	1	-1	-1	-1	-1	70	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
1057	横笛图样	10222036	1	6	9	20103010	69	20103094	138	20308120	1	-1	-1	-1	-1	70	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
1058	月榭图样	10223031	1	6	7	20103008	56	20103092	108	20308128	1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
1059	鹰扬图样	10223032	1	6	7	20103008	56	20103092	108	20308128	1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
1060	轻寒图样	10223033	1	6	8	20103009	63	20103093	126	20308129	1	-1	-1	-1	-1	65	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
1061	醉舞图样	10223034	1	6	8	20103009	63	20103093	126	20308129	1	-1	-1	-1	-1	65	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
1062	碧楼图样	10223035	1	6	9	20103010	69	20103094	138	20308130	1	-1	-1	-1	-1	70	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
1063	浅浪图样	10223036	1	6	9	20103010	69	20103094	138	20308130	1	-1	-1	-1	-1	70	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
1064	破魂图样	10222031	1	48	1	20308118	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
1065	凤武图样	10222032	1	48	1	20308118	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
1066	破天图样	10222033	1	48	1	20308119	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
1067	霜晓图样	10222034	1	48	1	20308119	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
1068	惊心图样	10222035	1	48	1	20308120	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
1069	横笛图样	10222036	1	48	1	20308120	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
1070	月榭图样	10223031	1	48	1	20308128	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
1071	鹰扬图样	10223032	1	48	1	20308128	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
1072	轻寒图样	10223033	1	48	1	20308129	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
1073	醉舞图样	10223034	1	48	1	20308129	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
1074	碧楼图样	10223035	1	48	1	20308130	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
1075	浅浪图样	10223036	1	48	1	20308130	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
1076	太公钓图样	10100032	1	4	1	10100031	1	20502001	1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	0	0	1	3000	-1	-1	制作传说中的“太公钓”	7	-1
1077	骑术：年兽	-1	-1	38	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：年兽	-1	-1
1078	骑术：花车	-1	-1	38	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：花车	-1	-1
1079	骑术：旋转木马	-1	-1	38	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：旋转木马	-1	-1
1080	骑术：白云	-1	-1	38	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：白云	-1	-1
1081	骑术：黑土	-1	-1	38	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：黑土	-1	-1
1082	骑术：潘神	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：潘神	-1	-1
1083	骑术：玄天雷兽	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：玄天雷兽	-1	-1
1084	骑术：火焰尊者	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：火焰尊者	-1	-1
1085	骑术：护岛神兽	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：护岛神兽	-1	-1
1086	骑术：蛤蟆王	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：蛤蟆王	-1	-1
1087	骑术：五毒魔使	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：五毒魔使	-1	-1
1088	骑术：木桶伯	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：木桶伯	-1	-1
1089	骑术：狂暴龙	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：狂暴龙	-1	-1
1090	骑术：巨猿	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5000	-1	-1	骑术：巨猿	-1	-1
