INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10141003	1	1	41	3	8	-1	2	-1	-1	坐骑：骆驼	40	召唤骆驼骑乘，明教弟子40级可用。	380000	380000	150	3	0	21	334803	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_11	坐骑	202	2000	0
10141004	1	1	41	4	8	-1	2	-1	-1	坐骑：鹤	40	召唤鹤骑乘，武当派弟子40级可用。	380000	380000	150	3	0	21	334804	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader2_2	坐骑	203	2000	0
10141005	1	1	41	5	8	-1	2	-1	-1	坐骑：青凤	40	召唤青凤骑乘，峨嵋派弟子40级可用。	380000	380000	150	3	0	21	334805	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_16	坐骑	204	2000	0
10141006	1	1	41	6	8	-1	2	-1	-1	坐骑：牦牛	40	召唤牦牛骑乘，星宿派弟子40级可用。	380000	380000	150	3	0	21	334806	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_3	坐骑	205	2000	0
10141007	1	1	41	7	8	-1	2	-1	-1	坐骑：鹿	40	召唤鹿骑乘，逍遥派弟子40级可用。	380000	380000	150	3	0	21	334807	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_5	坐骑	206	2000	0
10141008	1	1	41	8	8	-1	2	-1	-1	坐骑：雕	40	召唤雕骑乘，天山派弟子40级可用。	380000	380000	150	3	0	21	334808	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_9	坐骑	207	2000	0
10141009	1	1	41	9	8	-1	2	-1	-1	坐骑：灰狼	40	召唤灰狼骑乘，丐帮弟子40级可用。	380000	380000	150	3	0	21	334809	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_7	坐骑	208	2000	0
10141010	1	1	41	10	8	-1	2	-1	-1	坐骑：白虎	60	召唤白虎骑乘，少林派弟子60级可用。	3000000	3000000	187	3	0	21	334810	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_14	坐骑	209	2000	0
10141011	1	1	41	11	8	-1	2	-1	-1	坐骑：青白骢马	60	召唤青白骢马骑乘，大理派弟子60级可用。	3000000	3000000	187	3	0	21	334811	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_2	坐骑	210	2000	0
10141012	1	1	41	12	8	-1	2	-1	-1	坐骑：白骆驼	60	召唤白骆驼骑乘，明教弟子60级可用。	3000000	3000000	187	3	0	21	334812	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_12	坐骑	211	2000	0
10141013	1	1	41	13	8	-1	2	-1	-1	坐骑：金翼鹤	60	召唤金翼鹤骑乘，武当派弟子60级可用。	3000000	3000000	187	3	0	21	334813	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader2_1	坐骑	212	2000	0
10141014	1	1	41	14	8	-1	2	-1	-1	坐骑：红白凤	60	召唤红白凤骑乘，峨嵋派弟子60级可用。	3000000	3000000	187	3	0	21	334814	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_15	坐骑	213	2000	0
10141015	1	1	41	15	8	-1	2	-1	-1	坐骑：白牦牛	60	召唤白牦牛骑乘，星宿派弟子60级可用。	3000000	3000000	187	3	0	21	334815	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_4	坐骑	214	2000	0
10141016	1	1	41	16	8	-1	2	-1	-1	坐骑：白鹿	60	召唤白鹿骑乘，逍遥派弟子60级可用。	3000000	3000000	187	3	0	21	334816	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_6	坐骑	215	2000	0
10141017	1	1	41	17	8	-1	2	-1	-1	坐骑：白雕	60	召唤白雕骑乘，天山派弟子60级可用。	3000000	3000000	187	3	0	21	334817	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_10	坐骑	216	2000	0
10141018	1	1	41	18	8	-1	2	-1	-1	坐骑：白狼	60	召唤白狼骑乘，丐帮弟子60级可用。	3000000	3000000	187	3	0	21	334818	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_8	坐骑	217	2000	0
10141019	1	1	41	19	8	-1	2	-1	-1	坐骑：狮子	40	召唤狮子骑乘，明教弟子30级可用。	380000	380000	150	3	0	21	334910	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader2_3	坐骑	218	2000	0
10141020	1	1	41	20	8	-1	2	-1	-1	坐骑：白狮	60	召唤白狮骑乘，明教弟子60级可用。	3000000	3000000	187	3	0	21	334911	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader2_4	坐骑	219	2000	0
10141021	1	1	41	21	9	-1	2	-1	-1	小行囊	1	江湖中人闯荡武林时常常携带的小行囊。	962	267	187	3	0	-1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_1	行囊	219	2000	0
10141022	1	1	41	22	9	-1	2	-1	-1	中行囊	2	江湖中人闯荡武林时常常携带的中型大小的行囊。	1556	432	187	3	0	-1	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_2	行囊	219	2000	0
10141023	1	1	41	23	9	-1	2	-1	-1	大行囊	3	江湖中人闯荡武林时常常携带的较大的行囊。	2518	699	187	3	0	-1	-1	3	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_3	行囊	219	2000	0
10141024	1	1	41	24	9	-1	2	-1	-1	麻制囊	4	纯麻手工缝制的上好行囊，结实耐用。	4074	1131	187	3	0	-1	-1	4	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_4	行囊	219	2000	0
10141025	1	1	41	25	9	-1	2	-1	-1	绵制囊	5	精绵细纺，质地一流的上好行囊。	6593	1831	187	3	0	-1	-1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_5	行囊	219	2000	0
10141026	1	1	41	26	9	-1	2	-1	-1	皮制囊	6	生皮鞘制，结实好用的皮制行囊。	10668	2963	187	3	0	-1	-1	6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_6	行囊	219	2000	0
10141027	1	1	41	27	9	-1	2	-1	-1	革制囊	7	上好鞘革经名家精制而成的好用的行囊。	17262	4795	187	3	0	-1	-1	7	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_7	行囊	219	2000	0
10141028	1	1	41	28	9	-1	2	-1	-1	绢丝囊	8	产自江南绢丝细绣而成的精美的行囊。	27932	7758	187	3	0	-1	-1	8	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_8	行囊	219	2000	0
10141029	1	1	41	29	9	-1	2	-1	-1	真丝囊	9	集四大名绣合制的真丝行囊，做工精美，极为名贵。	45198	8000	187	3	0	-1	-1	9	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_9	行囊	219	2000	0
10141030	1	1	41	30	9	-1	2	-1	-1	百宝囊	10	江湖七宝所制，轻巧灵便，却能装入大量物品的传说中的名贵行囊。	73135	9000	187	3	0	-1	-1	10	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_10	行囊	219	2000	0
10141031	1	1	41	31	10	-1	2	-1	-1	小格箱	1	江湖中人为了置放材料方便而常常随机携带的小号格箱。	1069	1069	187	3	0	-1	-1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_1	格箱	219	2000	0
10141032	1	1	41	32	10	-1	2	-1	-1	中格箱	2	江湖中人为了置放材料方便而常常随机携带的中号格箱。	1729	1729	187	3	0	-1	-1	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_2	格箱	219	2000	0
10141033	1	1	41	33	10	-1	2	-1	-1	大格箱	3	江湖中人为了置放材料方便而常常随机携带的大号格箱。	2798	2798	187	3	0	-1	-1	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_3	格箱	219	2000	0
10141034	1	1	41	34	10	-1	2	-1	-1	榆木箱	4	上好榆木所制的材料格箱，结实耐用。	4527	4527	187	3	0	-1	-1	0	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_4	格箱	219	2000	0
10141035	1	1	41	35	10	-1	2	-1	-1	楠木箱	5	名木金丝楠所制的格箱，可以放不少材料。	7325	7325	187	3	0	-1	-1	0	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_5	格箱	219	2000	0
10141036	1	1	41	36	10	-1	2	-1	-1	紫檀箱	6	以上好雪域紫檀，经名匠精心制作而成的有名的格箱。	11853	11853	187	3	0	-1	-1	0	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_6	格箱	219	2000	0
10141037	1	1	41	37	10	-1	2	-1	-1	镶铜箱	7	以五彩铜镶嵌的华美格箱，做工细致，天下着名。	19180	19180	187	3	0	-1	-1	0	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_7	格箱	219	2000	0
10141038	1	1	41	38	10	-1	2	-1	-1	绘银箱	8	以熟银粉细绘的古老格箱，纯手工制作，极为耐用。	31036	31036	187	3	0	-1	-1	0	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_8	格箱	219	2000	0
10141039	1	1	41	39	10	-1	2	-1	-1	包金箱	9	纯金制作，相传乃是逍遥派开山祖师亲手所制的名贵格箱。	50220	50220	187	3	0	-1	-1	0	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_9	格箱	219	2000	0
10141040	1	1	41	40	10	-1	2	-1	-1	百宝箱	10	江湖传说中的神秘格箱，体积虽然不大，却能置放大量材料，为天下人所垂涎。	81261	81261	187	3	0	-1	-1	0	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_10	格箱	219	2000	0
