INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	STRING	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
1018502	101	10	0	1	0	1	59	83	阿紫任务	    去找到#R%n#W，去问问他新学到了什么功夫。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    我离开星宿派已经很久了，这段时间里师兄师姐们一定学到了什么新的武功。你能帮我去#R%n#W那里打探一下消息吗？看看他新学到了什么功夫。	1	#{RW_20080321_42}	#{RW_20080321_43}			0	阿紫		228	1	103;104;105;106;107;108	70	-1	-1	-1	0	0	100	1	你和阿紫的关系上升了1点。	2	你和阿紫的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018503	101	10	0	1	0	1	59	83	阿紫任务	    去找到#R%n#W，去问问他新学到了什么功夫。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    我离开星宿派已经很久了，这段时间里师兄师姐们一定学到了什么新的武功。你能帮我去#R%n#W那里打探一下消息吗？看看他新学到了什么功夫。	1	#{RW_20080321_42}	#{RW_20080321_43}			0	阿紫		229	1	103;104;105;106;107;108	80	-1	-1	-1	0	0	100	1	你和阿紫的关系上升了1点。	2	你和阿紫的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018504	101	10	0	1	0	1	59	83	阿紫任务	    去找到#R%n#W，去问问他新学到了什么功夫。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    我离开星宿派已经很久了，这段时间里师兄师姐们一定学到了什么新的武功。你能帮我去#R%n#W那里打探一下消息吗？看看他新学到了什么功夫。	1	#{RW_20080321_42}	#{RW_20080321_43}			0	阿紫		230	1	103;104;105;106;107;108	90	-1	-1	-1	0	0	100	1	你和阿紫的关系上升了1点。	2	你和阿紫的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
#鸠摩智任务																																																																															
1018530	101	10	0	1	0	1	62	98	鸠摩智任务	    为吐蕃国国师鸠摩智给%n带个口信。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    阿弥陀佛，有件需要有劳施主与小僧捎个口讯，请告知%n，告诉他我有要事，这段时间洛阳的安全不是很好，务必要严密保护宗赞王子的安全。	1	#{RW_20080321_48}	#{RW_20080321_49}			8	鸠摩智		231	1	115;116;117	60	-1	-1	-1	0	0	103	1	你和鸠摩智的关系上升了1点。	2	你和鸠摩智的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018531	101	10	0	1	0	1	62	98	鸠摩智任务	    为吐蕃国国师鸠摩智给%n带个口信。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    阿弥陀佛，有件需要有劳施主与小僧捎个口讯，请告知%n，告诉他我有要事，这段时间洛阳的安全不是很好，务必要严密保护宗赞王子的安全。	1	#{RW_20080321_48}	#{RW_20080321_49}			8	鸠摩智		232	1	115;116;117	70	-1	-1	-1	0	0	103	1	你和鸠摩智的关系上升了1点。	2	你和鸠摩智的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018532	101	10	0	1	0	1	62	98	鸠摩智任务	    为吐蕃国国师鸠摩智给%n带个口信。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    阿弥陀佛，有件需要有劳施主与小僧捎个口讯，请告知%n，告诉他我有要事，这段时间洛阳的安全不是很好，务必要严密保护宗赞王子的安全。	1	#{RW_20080321_48}	#{RW_20080321_49}			8	鸠摩智		233	1	115;116;117	80	-1	-1	-1	0	0	103	1	你和鸠摩智的关系上升了1点。	2	你和鸠摩智的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018533	101	10	0	1	0	1	62	98	鸠摩智任务	    为吐蕃国国师鸠摩智给%n带个口信。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    阿弥陀佛，有件需要有劳施主与小僧捎个口讯，请告知%n，告诉他我有要事，这段时间洛阳的安全不是很好，务必要严密保护宗赞王子的安全。	1	#{RW_20080321_48}	#{RW_20080321_49}			8	鸠摩智		234	1	115;116;117	90	-1	-1	-1	0	0	103	1	你和鸠摩智的关系上升了1点。	2	你和鸠摩智的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018534	101	10	0	1	0	1	62	98	鸠摩智任务	    为吐蕃国国师鸠摩智给%n带个口信。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    小僧有事请施主代劳，请找到%n确认一下上次小僧所托之事，是否完成。	1	#{RW_20080321_48}	#{RW_20080321_49}			8	鸠摩智		235	1	118;119;120	60	-1	-1	-1	0	0	103	1	你和鸠摩智的关系上升了1点。	2	你和鸠摩智的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018535	101	10	0	1	0	1	62	98	鸠摩智任务	    为吐蕃国国师鸠摩智给%n带个口信。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    小僧有事请施主代劳，请找到%n确认一下上次小僧所托之事，是否完成。	1	#{RW_20080321_48}	#{RW_20080321_49}			8	鸠摩智		236	1	118;119;120	70	-1	-1	-1	0	0	103	1	你和鸠摩智的关系上升了1点。	2	你和鸠摩智的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018536	101	10	0	1	0	1	62	98	鸠摩智任务	    为吐蕃国国师鸠摩智给%n带个口信。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    小僧有事请施主代劳，请找到%n确认一下上次小僧所托之事，是否完成。	1	#{RW_20080321_48}	#{RW_20080321_49}			8	鸠摩智		237	1	118;119;120	80	-1	-1	-1	0	0	103	1	你和鸠摩智的关系上升了1点。	2	你和鸠摩智的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018537	101	10	0	1	0	1	62	98	鸠摩智任务	    为吐蕃国国师鸠摩智给%n带个口信。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    小僧有事请施主代劳，请找到%n确认一下上次小僧所托之事，是否完成。	1	#{RW_20080321_48}	#{RW_20080321_49}			8	鸠摩智		238	1	118;119;120	90	-1	-1	-1	0	0	103	1	你和鸠摩智的关系上升了1点。	2	你和鸠摩智的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018538	101	10	0	1	0	1	62	98	鸠摩智任务	    为吐蕃国国师鸠摩智给%n带个口信。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    小僧有一事劳烦，请找%n，约他与小僧联系，有事关两国利益的美事相商。	1	#{RW_20080321_48}	#{RW_20080321_49}			8	鸠摩智		239	1	121;122	60	-1	-1	-1	0	0	103	1	你和鸠摩智的关系上升了1点。	2	你和鸠摩智的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018539	101	10	0	1	0	1	62	98	鸠摩智任务	    为吐蕃国国师鸠摩智给%n带个口信。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    小僧有一事劳烦，请找%n，约他与小僧联系，有事关两国利益的美事相商。	1	#{RW_20080321_48}	#{RW_20080321_49}			8	鸠摩智		240	1	121;122	70	-1	-1	-1	0	0	103	1	你和鸠摩智的关系上升了1点。	2	你和鸠摩智的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018540	101	10	0	1	0	1	62	98	鸠摩智任务	    为吐蕃国国师鸠摩智给%n带个口信。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    小僧有一事劳烦，请找%n，约他与小僧联系，有事关两国利益的美事相商。	1	#{RW_20080321_48}	#{RW_20080321_49}			8	鸠摩智		241	1	121;122	80	-1	-1	-1	0	0	103	1	你和鸠摩智的关系上升了1点。	2	你和鸠摩智的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018541	101	10	0	1	0	1	62	98	鸠摩智任务	    为吐蕃国国师鸠摩智给%n带个口信。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    小僧有一事劳烦，请找%n，约他与小僧联系，有事关两国利益的美事相商。	1	#{RW_20080321_48}	#{RW_20080321_49}			8	鸠摩智		242	1	121;122	90	-1	-1	-1	0	0	103	1	你和鸠摩智的关系上升了1点。	2	你和鸠摩智的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
#阿碧任务																																																																															
1018560	101	10	0	1	0	1	128	75	阿碧任务	    找#R%n#W去帮阿碧取来食谱。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    我要为公子新学些小菜，#R%n#W应我要送我本食谱，烦劳侬帮我取来好哉？	1	#{RW_20080321_52}	    $N侬个是好心肠，谢谢侬哉。			1	阿碧		212	1	94;95;96;97	30	-1	-1	-1	0	0	97	1	你和阿碧的关系上升了1点。	2	你和阿碧的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018561	101	10	0	1	0	1	128	75	阿碧任务	    找#R%n#W去帮阿碧取来食谱。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    我要为公子新学些小菜，#R%n#W应我要送我本食谱，烦劳侬帮我取来好哉？	1	#{RW_20080321_52}	    $N侬个是好心肠，谢谢侬哉。			1	阿碧		213	1	94;95;96;97	40	-1	-1	-1	0	0	97	1	你和阿碧的关系上升了1点。	2	你和阿碧的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018562	101	10	0	1	0	1	128	75	阿碧任务	    找#R%n#W去帮阿碧取来食谱。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    我要为公子新学些小菜，#R%n#W应我要送我本食谱，烦劳侬帮我取来好哉？	1	#{RW_20080321_52}	    $N侬个是好心肠，谢谢侬哉。			1	阿碧		214	1	94;95;96;97	50	-1	-1	-1	0	0	97	1	你和阿碧的关系上升了1点。	2	你和阿碧的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018563	101	10	0	1	0	1	128	75	阿碧任务	    找#R%n#W去帮阿碧取来食谱。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    我要为公子新学些小菜，#R%n#W应我要送我本食谱，烦劳侬帮我取来好哉？	1	#{RW_20080321_52}	    $N侬个是好心肠，谢谢侬哉。			1	阿碧		215	1	94;95;96;97	60	-1	-1	-1	0	0	97	1	你和阿碧的关系上升了1点。	2	你和阿碧的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018564	101	10	0	1	0	1	128	75	阿碧任务	    找#R%n#W去帮阿碧取来食谱。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    我要为公子新学些小菜，#R%n#W应我要送我本食谱，烦劳侬帮我取来好哉？	1	#{RW_20080321_52}	    $N侬个是好心肠，谢谢侬哉。			1	阿碧		216	1	94;95;96;97	70	-1	-1	-1	0	0	97	1	你和阿碧的关系上升了1点。	2	你和阿碧的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
1018565	101	10	0	1	0	1	128	75	阿碧任务	    找#R%n#W去帮阿碧取来食谱。#r#G注意：放弃此任务将会损失2点关系值，并且在15分钟内不能接受任何剧情回圈任务。	    我要为公子新学些小菜，#R%n#W应我要送我本食谱，烦劳侬帮我取来好哉？	1	#{RW_20080321_52}	    $N侬个是好心肠，谢谢侬哉。			1	阿碧		217	1	94;95;96;97	80	-1	-1	-1	0	0	97	1	你和阿碧的关系上升了1点。	2	你和阿碧的关系下降了2点。	91	900	    你曾有过放弃任务的行为，我不得不花些时间来考虑，是否要继续请你帮忙。																																											
