INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
23582	±‰“Ïµ˚¡µª®	2358	55	9	1	0	1	10	692	400000	-1	-1	728	900000	670	350000	660	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	821	938	1524	938	1290	1051	1156	1208	1366	1576	500	100	200	100	100	7200000	23580
23583	±‰“Ïµ˚¡µª®	2358	55	9	1	0	1	10	692	400000	-1	-1	728	900000	670	350000	660	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	874	999	1624	999	1374	1051	1156	1208	1366	1576	500	100	200	100	100	7200000	23580
23584	±‰“Ïµ˚¡µª®	2358	55	9	1	0	1	10	692	400000	-1	-1	728	900000	670	350000	660	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	928	1060	1723	1060	1458	1051	1156	1208	1366	1576	500	100	200	100	100	7200000	23580
23589	µ˚¡µª®±¶±¶	2358	55	9	0	1	1	10	692	400000	-1	-1	728	900000	670	350000	660	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	100	200	100	100	7200000	23580
23590	≥…ƒÍµ˚¡µª®	2359	65	9	0	0	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	23590
23591	±‰“Ïµ˚¡µª®	2359	65	9	1	0	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	787	899	1462	899	1237	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	23590
23592	±‰“Ïµ˚¡µª®	2359	65	9	1	0	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	831	950	1544	950	1307	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	23590
23593	±‰“Ïµ˚¡µª®	2359	65	9	1	0	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	876	1001	1627	1001	1377	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	23590
23594	±‰“Ïµ˚¡µª®	2359	65	9	1	0	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	920	1052	1710	1052	1447	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	23590
23595	±‰“Ïµ˚¡µª®	2359	65	9	1	0	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	965	1103	1793	1103	1517	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	23590
23599	µ˚¡µª®±¶±¶	2359	65	9	0	1	1	10	692	450000	-1	-1	728	900000	670	400000	660	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	23590
23600	≥…ƒÍµ˚¡µª®	2360	75	9	0	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	23600
23601	±‰“Ïµ˚¡µª®	2360	75	9	1	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	809	925	1504	925	1272	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	23600
23602	±‰“Ïµ˚¡µª®	2360	75	9	1	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	848	969	1575	969	1333	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	23600
23603	±‰“Ïµ˚¡µª®	2360	75	9	1	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	887	1013	1647	1013	1394	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	23600
23604	±‰“Ïµ˚¡µª®	2360	75	9	1	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	925	1057	1719	1057	1454	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	23600
23605	±‰“Ïµ˚¡µª®	2360	75	9	1	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	964	1102	1790	1102	1515	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	23600
23606	±‰“Ïµ˚¡µª®	2360	75	9	1	0	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1002	1146	1862	1146	1575	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	23600
23609	µ˚¡µª®±¶±¶	2360	75	9	0	1	1	10	692	500000	-1	-1	728	900000	670	450000	660	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	23600
23610	≥…ƒÍµ˚¡µª®	2361	85	9	0	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	799	913	1484	913	1256	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	23610
23611	±‰“Ïµ˚¡µª®	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	833	952	1548	952	1310	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	23610
23612	±‰“Ïµ˚¡µª®	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	867	991	1611	991	1363	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	23610
23613	±‰“Ïµ˚¡µª®	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	902	1031	1675	1031	1417	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	23610
23614	±‰“Ïµ˚¡µª®	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	936	1070	1739	1070	1471	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	23610
23615	±‰“Ïµ˚¡µª®	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	970	1109	1802	1109	1525	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	23610
23616	±‰“Ïµ˚¡µª®	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1004	1148	1866	1148	1579	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	23610
23617	±‰“Ïµ˚¡µª®	2361	85	9	1	0	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1039	1187	1929	1187	1633	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	23610
23619	µ˚¡µª®±¶±¶	2361	85	9	0	1	1	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	799	913	1484	913	1256	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	23610
23620	≥…ƒÍµ˚¡µª®	2362	95	9	0	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	828	946	1608	946	1301	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	23620
23621	±‰“Ïµ˚¡µª®	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	859	981	1669	981	1350	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	23620
23622	±‰“Ïµ˚¡µª®	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	890	1017	1729	1017	1398	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	23620
23623	±‰“Ïµ˚¡µª®	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	921	1052	1789	1052	1447	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	23620
23624	±‰“Ïµ˚¡µª®	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	952	1088	1850	1088	1496	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	23620
23625	±‰“Ïµ˚¡µª®	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	983	1123	1910	1123	1545	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	23620
23626	±‰“Ïµ˚¡µª®	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1014	1159	1970	1159	1594	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	23620
23627	±‰“Ïµ˚¡µª®	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1045	1194	2031	1194	1642	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	23620
23628	±‰“Ïµ˚¡µª®	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1076	1230	2091	1230	1691	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	23620
23629	µ˚¡µª®±¶±¶	2362	95	9	0	1	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	828	946	1608	946	1301	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	23620
23630	≥…ƒÍø˛¿‹¿«	2363	5	9	0	0	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1031	656	844	656	846	930	972	1099	1269	100	100	200	100	500	7200000	23630
23631	±‰“Ïø˛¿‹¿«	2363	5	9	1	0	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1402	1186	755	970	755	846	930	972	1099	1269	100	100	200	100	500	7200000	23630
23632	±‰“Ïø˛¿‹¿«	2363	5	9	1	0	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1585	1341	853	1097	853	846	930	972	1099	1269	100	100	200	100	500	7200000	23630
23639	ø˛¿‹¿«±¶±¶	2363	5	9	0	1	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1031	656	844	656	846	930	972	1099	1269	100	100	200	100	500	7200000	23630
23640	≥…ƒÍø˛¿‹¿«	2364	45	9	0	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1076	685	881	685	948	1042	1090	1232	1422	100	100	200	100	500	7200000	23640
23641	±‰“Ïø˛¿‹¿«	2364	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1399	1184	753	969	753	948	1042	1090	1232	1422	100	100	200	100	500	7200000	23640
23642	±‰“Ïø˛¿‹¿«	2364	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1527	1292	822	1057	822	948	1042	1090	1232	1422	100	100	200	100	500	7200000	23640
23643	±‰“Ïø˛¿‹¿«	2364	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1654	1399	890	1145	890	948	1042	1090	1232	1422	100	100	200	100	500	7200000	23640
23649	ø˛¿‹¿«±¶±¶	2364	45	9	0	1	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1076	685	881	685	948	1042	1090	1232	1422	100	100	200	100	500	7200000	23640
23650	≥…ƒÍø˛¿‹¿«	2365	55	9	0	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1122	714	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	7200000	23650
23651	±‰“Ïø˛¿‹¿«	2365	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1425	1206	767	986	767	1051	1156	1208	1366	1576	100	100	200	100	500	7200000	23650
23652	±‰“Ïø˛¿‹¿«	2365	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1524	1290	821	1055	821	1051	1156	1208	1366	1576	100	100	200	100	500	7200000	23650
23653	±‰“Ïø˛¿‹¿«	2365	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1624	1374	874	1124	874	1051	1156	1208	1366	1576	100	100	200	100	500	7200000	23650
23654	±‰“Ïø˛¿‹¿«	2365	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1723	1458	928	1193	928	1051	1156	1208	1366	1576	100	100	200	100	500	7200000	23650
23659	ø˛¿‹¿«±¶±¶	2365	55	9	0	1	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1122	714	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	7200000	23650
23660	≥…ƒÍø˛¿‹¿«	2366	65	9	0	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	23660
23661	±‰“Ïø˛¿‹¿«	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1462	1237	787	1012	787	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	23660
23662	±‰“Ïø˛¿‹¿«	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1544	1307	831	1069	831	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	23660
23663	±‰“Ïø˛¿‹¿«	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1627	1377	876	1126	876	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	23660
23664	±‰“Ïø˛¿‹¿«	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1710	1447	920	1184	920	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	23660
23665	±‰“Ïø˛¿‹¿«	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1793	1517	965	1241	965	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	23660
23669	ø˛¿‹¿«±¶±¶	2366	65	9	0	1	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	23660
23670	≥…ƒÍø˛¿‹¿«	2367	75	9	0	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	23670
23671	±‰“Ïø˛¿‹¿«	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1504	1272	809	1041	809	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	23670
23672	±‰“Ïø˛¿‹¿«	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1575	1333	848	1090	848	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	23670
23673	±‰“Ïø˛¿‹¿«	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1647	1394	887	1140	887	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	23670
23674	±‰“Ïø˛¿‹¿«	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1719	1454	925	1190	925	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	23670
23675	±‰“Ïø˛¿‹¿«	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1790	1515	964	1239	964	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	23670
23676	±‰“Ïø˛¿‹¿«	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1862	1575	1002	1289	1002	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	23670
23679	ø˛¿‹¿«±¶±¶	2367	75	9	0	1	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	23670
23680	≥…ƒÍø˛¿‹¿«	2368	85	9	0	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	23680
23681	±‰“Ïø˛¿‹¿«	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1548	1310	833	1071	833	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	23680
23682	±‰“Ïø˛¿‹¿«	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1611	1363	867	1115	867	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	23680
23683	±‰“Ïø˛¿‹¿«	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1675	1417	902	1159	902	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	23680
23684	±‰“Ïø˛¿‹¿«	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1739	1471	936	1203	936	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	23680
23685	±‰“Ïø˛¿‹¿«	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1802	1525	970	1248	970	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	23680
23686	±‰“Ïø˛¿‹¿«	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1866	1579	1004	1292	1004	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	23680
23687	±‰“Ïø˛¿‹¿«	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1929	1633	1039	1336	1039	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	23680
23689	ø˛¿‹¿«±¶±¶	2368	85	9	0	1	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	23680
23690	≥…ƒÍø˛¿‹¿«	2369	95	9	0	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1608	1301	828	1064	828	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	23690
23691	±‰“Ïø˛¿‹¿«	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1669	1350	859	1104	859	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	23690
23692	±‰“Ïø˛¿‹¿«	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1729	1398	890	1144	890	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	23690
23693	±‰“Ïø˛¿‹¿«	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1789	1447	921	1184	921	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	23690
23694	±‰“Ïø˛¿‹¿«	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1850	1496	952	1224	952	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	23690
23695	±‰“Ïø˛¿‹¿«	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1910	1545	983	1264	983	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	23690
23696	±‰“Ïø˛¿‹¿«	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1970	1594	1014	1304	1014	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	23690
23697	±‰“Ïø˛¿‹¿«	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2031	1642	1045	1344	1045	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	23690
23698	±‰“Ïø˛¿‹¿«	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2091	1691	1076	1384	1076	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	23690
23699	ø˛¿‹¿«±¶±¶	2369	95	9	0	1	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1608	1301	828	1064	828	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	23690
23700	≥…ƒÍΩ© ¨	2370	5	9	0	0	1000	10	694	250000	-1	-1	722	900000	662	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71624	1140	964	613	789	613	693	762	796	900	1039	50	150	200	100	500	7200000	23700
23701	±‰“ÏΩ© ¨	2370	5	9	1	0	1000	10	694	250000	-1	-1	722	900000	662	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71624	1311	1109	705	907	705	693	762	796	900	1039	50	150	200	100	500	7200000	23700
23702	±‰“ÏΩ© ¨	2370	5	9	1	0	1000	10	694	250000	-1	-1	722	900000	662	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71624	1482	1254	798	1026	798	693	762	796	900	1039	50	150	200	100	500	7200000	23700
23709	Ω© ¨±¶±¶	2370	5	9	0	1	1000	10	694	250000	-1	-1	722	900000	662	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71624	1140	964	613	789	613	693	762	796	900	1039	50	150	200	100	500	7200000	23700
